t,dq_left_hip_pitch_joint,dq_left_hip_roll_joint,dq_left_hip_yaw_joint,dq_left_knee_joint,dq_left_ankle_pitch_joint,dq_left_ankle_roll_joint,dq_right_hip_pitch_joint,dq_right_hip_roll_joint,dq_right_hip_yaw_joint,dq_right_knee_joint,dq_right_ankle_pitch_joint,dq_right_ankle_roll_joint,dq_waist_yaw_joint,dq_waist_pitch_joint,dq_waist_roll_joint,dq_left_shoulder_pitch_joint,dq_left_shoulder_roll_joint,dq_left_shoulder_yaw_joint,dq_left_elbow_joint,dq_left_wrist_yaw_joint,dq_left_wrist_pitch_joint,dq_left_wrist_roll_joint,dq_right_shoulder_pitch_joint,dq_right_shoulder_roll_joint,dq_right_shoulder_yaw_joint,dq_right_elbow_joint,dq_right_wrist_yaw_joint,dq_right_wrist_pitch_joint,dq_right_wrist_roll_joint,dq_head_yaw_joint,dq_head_pitch_joint
8004.955473,0.128204,-0.006105,0.018314,-0.262516,-0.006105,0.006105,0.225885,-0.006105,-0.103785,-0.262516,-0.018314,-0.006105,-0.030525,0.004557,0.000016,-0.006105,-0.030525,-0.262516,-0.006105,0.006105,0.080585,-0.007326,0.006105,-0.006105,0.274725,-0.054945,0.054945,0.095238,-0.095238,0.003069,0.000000
8004.975398,0.103785,0.018314,0.042734,-0.274725,0.006105,-0.006105,0.115995,-0.006105,-0.128204,-0.213675,-0.006105,-0.006105,-0.067156,0.132384,0.154409,-0.054945,0.018314,-0.274725,-0.042734,0.006105,0.036631,0.007326,0.006105,-0.006105,0.360195,-0.018314,0.054945,0.124542,-0.065933,0.003069,0.000000
8004.995471,0.067156,0.018314,0.030525,-0.274725,0.067156,0.006105,0.177046,-0.042734,-0.152626,-0.299145,0.042734,-0.042734,-0.042734,0.000008,0.005131,-0.128204,0.079365,-0.482296,-0.006105,-0.006105,0.065933,0.021978,0.030525,-0.006105,0.396826,-0.006105,0.054945,0.095238,-0.080585,0.003069,0.000000
8005.015486,0.067156,0.006105,0.054945,-0.262516,0.274725,0.006105,0.189255,-0.030525,-0.128204,-0.360195,0.286936,-0.128204,-0.164835,0.036519,0.036079,-0.189255,0.042734,-0.421246,-0.006105,-0.042734,0.109890,0.036631,0.006105,-0.006105,0.286936,-0.018314,0.115995,0.095238,-0.080585,-0.003069,0.000000
8005.035395,0.079365,0.006105,0.128204,-0.225885,0.274725,0.006105,0.164835,-0.006105,-0.006105,-0.372406,0.384615,-0.140415,-0.030525,0.000346,0.179753,-0.177046,-0.006105,-0.311356,-0.006105,-0.018314,0.095238,0.007326,-0.018314,-0.006105,0.213675,0.006105,0.115995,0.095238,-0.095238,0.003069,0.000000
8005.055413,0.042734,-0.006105,0.164835,-0.213675,0.177046,0.006105,0.091576,-0.006105,0.006105,-0.323565,0.323565,-0.103785,-0.006105,-0.099955,0.137998,-0.115995,-0.042734,-0.262516,-0.018314,-0.006105,0.095238,0.007326,0.079365,-0.030525,0.225885,0.006105,0.067156,0.080585,-0.080585,0.003069,0.000000
8005.075460,0.091576,-0.006105,0.201466,-0.299145,0.238094,0.006105,0.030525,-0.030525,-0.006105,-0.274725,0.274725,-0.091576,-0.006105,-0.018070,0.056323,-0.018314,-0.006105,-0.335775,-0.006105,-0.054945,0.065933,0.007326,0.018314,-0.054945,0.274725,0.006105,0.054945,0.109890,-0.095238,0.003069,0.000000
8005.095475,0.091576,-0.054945,0.079365,-0.250305,0.177046,0.006105,0.091576,-0.054945,0.006105,-0.164835,0.250305,-0.054945,-0.006105,-0.004558,-0.000040,-0.006105,0.054945,-0.506716,0.006105,-0.115995,0.065933,0.021978,-0.054945,-0.030525,0.274725,0.006105,0.091576,0.080585,-0.080585,0.003069,0.000000
8005.115433,0.128204,-0.067156,0.042734,-0.250305,0.213675,0.006105,0.079365,-0.079365,0.006105,-0.128204,0.262516,-0.018314,-0.030525,0.000017,0.005132,0.018314,0.018314,-0.286936,0.006105,-0.189255,0.065933,0.021978,0.006105,-0.006105,0.384615,-0.006105,0.238094,0.109890,-0.080585,0.003069,0.000000
8005.135399,0.067156,-0.067156,0.006105,-0.164835,0.042734,0.006105,0.079365,-0.079365,-0.006105,-0.103785,0.079365,0.006105,-0.006105,-0.022755,0.010054,-0.018314,0.006105,-0.177046,-0.006105,-0.286936,0.095238,0.007326,0.006105,0.006105,0.250305,-0.030525,0.421246,0.095238,-0.051283,0.003069,0.000000
8005.155502,0.103785,-0.030525,0.079365,-0.213675,0.067156,0.006105,0.079365,-0.042734,-0.006105,-0.115995,0.006105,0.030525,-0.018314,-0.022751,0.010039,-0.030525,-0.006105,-0.213675,-0.018314,-0.311356,0.095238,0.021978,0.006105,-0.006105,0.262516,-0.030525,0.250305,0.065933,-0.065933,0.003069,0.000000
8005.175556,0.103785,-0.018314,0.079365,-0.189255,0.128204,0.006105,0.091576,-0.018314,0.006105,-0.177046,0.079365,0.006105,-0.030525,-0.022597,0.051023,-0.042734,0.030525,-0.347986,-0.006105,-0.250305,0.109890,0.021978,0.018314,-0.006105,0.311356,0.006105,0.091576,0.080585,-0.065933,0.003069,0.000000
8005.195475,0.128204,-0.018314,0.091576,-0.262516,0.274725,0.006105,0.152626,-0.006105,0.006105,-0.311356,0.262516,0.006105,-0.042734,0.000057,0.015369,-0.079365,0.042734,-0.506716,-0.006105,-0.201466,0.080585,0.021978,0.006105,-0.006105,0.311356,0.006105,0.054945,0.124542,-0.065933,0.003069,0.000000
8005.216210,0.164835,-0.006105,0.128204,-0.274725,0.262516,0.006105,0.201466,-0.006105,-0.018314,-0.286936,0.201466,-0.006105,-0.054945,0.004556,0.000048,-0.115995,0.042734,-0.482296,-0.006105,-0.079365,0.051283,0.007326,-0.018314,-0.018314,0.360195,-0.018314,0.030525,0.095238,-0.109890,0.003069,0.000000
8005.235427,0.128204,-0.006105,0.030525,-0.274725,0.189255,0.018314,0.140415,-0.006105,-0.054945,-0.238094,0.189255,-0.006105,-0.067156,0.027470,0.036147,-0.115995,-0.006105,-0.177046,-0.006105,-0.042734,0.080585,-0.007326,0.006105,-0.006105,0.299145,-0.091576,0.042734,0.065933,-0.080585,0.003069,0.000000
8005.255456,0.177046,-0.006105,0.006105,-0.360195,0.164835,0.006105,0.128204,-0.006105,-0.054945,-0.213675,0.115995,-0.018314,-0.006105,-0.004557,-0.000048,-0.177046,-0.006105,-0.274725,-0.006105,-0.042734,0.065933,-0.007326,0.006105,-0.006105,0.250305,-0.115995,0.067156,0.139194,-0.080585,0.003069,0.000000
8005.275518,0.164835,-0.018314,0.018314,-0.384615,0.335775,0.006105,0.115995,-0.006105,0.006105,-0.262516,0.274725,-0.054945,-0.006105,-0.018205,0.004933,-0.164835,0.042734,-0.433455,-0.006105,-0.030525,0.080585,0.021978,0.006105,-0.006105,0.299145,-0.054945,0.115995,0.095238,-0.080585,0.003069,0.000000
8005.295457,0.103785,-0.018314,0.030525,-0.262516,0.238094,0.006105,0.091576,-0.006105,0.006105,-0.189255,0.128204,-0.042734,-0.018314,-0.009132,-0.005219,-0.128204,0.042734,-0.433455,-0.006105,-0.018314,0.109890,0.007326,0.006105,-0.018314,0.213675,-0.152626,0.079365,0.109890,-0.065933,0.003069,0.000000
8005.315566,0.128204,-0.006105,0.140415,-0.299145,0.531136,0.054945,0.128204,-0.006105,0.006105,-0.213675,0.445665,-0.115995,-0.030525,-0.081281,0.188644,-0.091576,0.042734,-0.384615,-0.018314,-0.042734,0.080585,-0.007326,0.018314,-0.042734,0.299145,-0.177046,0.140415,0.124542,-0.065933,0.003069,0.000000
8005.335534,0.115995,-0.018314,0.091576,-0.213675,0.042734,0.006105,0.091576,0.006105,0.018314,-0.189255,0.103785,-0.042734,-0.030525,0.000155,0.035821,-0.042734,-0.006105,-0.177046,-0.018314,-0.054945,0.080585,-0.007326,0.006105,-0.042734,0.372406,-0.238094,0.225885,0.080585,-0.065933,0.003069,0.000000
8005.355460,0.079365,0.006105,0.006105,-0.274725,0.201466,0.006105,0.091576,0.030525,0.006105,-0.262516,0.140415,0.006105,-0.054945,0.031838,-0.009833,-0.018314,-0.006105,-0.213675,-0.030525,-0.054945,0.051283,-0.007326,-0.018314,-0.054945,0.335775,-0.189255,0.396826,0.080585,-0.109890,0.003069,0.000000
8005.375439,0.067156,0.006105,0.030525,-0.238094,0.177046,0.006105,0.091576,0.030525,0.006105,-0.250305,0.213675,0.006105,-0.054945,0.095327,-0.070429,-0.079365,0.042734,-0.396826,-0.006105,-0.054945,0.051283,0.007326,-0.091576,-0.018314,0.262516,-0.152626,0.457876,0.109890,-0.109890,0.003069,0.000000
8005.395735,0.152626,-0.006105,0.103785,-0.335775,0.299145,0.006105,0.140415,0.018314,-0.006105,-0.238094,0.347986,-0.079365,-0.042734,-0.126735,0.167266,-0.103785,0.103785,-0.482296,-0.018314,-0.067156,0.051283,0.021978,-0.103785,-0.030525,0.238094,-0.189255,0.103785,0.080585,-0.109890,0.003069,0.000000
8005.415852,0.238094,-0.006105,0.201466,-0.311356,0.128204,0.006105,0.140415,0.006105,0.006105,-0.189255,0.079365,-0.054945,-0.054945,-0.063697,0.014375,-0.054945,0.042734,-0.335775,-0.042734,-0.079365,0.095238,0.021978,-0.067156,-0.006105,0.274725,-0.091576,0.018314,0.095238,-0.109890,0.003069,0.000000
8005.435436,0.115995,0.030525,0.335775,-0.335775,0.128204,0.006105,0.115995,0.018314,0.006105,-0.225885,0.018314,-0.006105,-0.091576,0.004675,0.020565,-0.006105,0.042734,-0.225885,-0.006105,-0.421246,0.095238,0.021978,-0.042734,-0.006105,0.396826,-0.018314,0.006105,0.051283,-0.095238,0.003069,0.000000
8005.455511,0.091576,0.030525,0.189255,-0.274725,0.201466,0.006105,0.079365,0.067156,0.006105,-0.213675,0.238094,0.006105,-0.067156,0.027061,-0.045638,-0.006105,0.030525,-0.213675,-0.006105,-0.360195,0.095238,0.007326,-0.018314,-0.030525,0.384615,0.006105,0.030525,0.095238,-0.051283,0.015344,0.000000
8005.475460,0.128204,-0.006105,0.042734,-0.250305,0.225885,0.006105,0.091576,0.067156,0.006105,-0.152626,0.347986,-0.018314,-0.042734,-0.022714,0.009850,-0.030525,0.079365,-0.201466,-0.018314,-0.347986,0.109890,0.007326,-0.030525,-0.006105,0.323565,-0.018314,0.018314,0.095238,-0.065933,0.003069,0.000000
8005.495449,0.128204,0.018314,0.103785,-0.274725,0.140415,0.006105,0.079365,0.030525,0.018314,-0.164835,0.030525,-0.042734,-0.079365,-0.031636,0.040406,-0.079365,0.115995,-0.421246,-0.018314,-0.140415,0.051283,0.021978,-0.054945,-0.018314,0.360195,-0.042734,0.006105,0.080585,-0.065933,0.003069,0.000000
8005.515458,0.079365,0.030525,0.140415,-0.213675,0.152626,0.006105,0.115995,0.030525,-0.006105,-0.213675,0.152626,-0.006105,-0.091576,-0.031693,0.030147,-0.128204,0.128204,-0.372406,-0.018314,-0.091576,0.065933,0.007326,-0.091576,-0.018314,0.286936,-0.030525,0.018314,0.036631,-0.065933,0.003069,0.000000
8005.535375,0.067156,0.042734,0.079365,-0.201466,0.164835,0.006105,0.067156,0.042734,0.018314,-0.213675,0.201466,-0.079365,-0.042734,0.027681,0.056768,-0.103785,0.030525,-0.225885,-0.006105,-0.006105,0.065933,0.007326,-0.103785,-0.042734,0.384615,0.006105,0.018314,0.124542,-0.095238,0.003069,0.000000
8005.555384,0.091576,0.042734,0.103785,-0.286936,0.115995,0.006105,0.091576,0.018314,0.042734,-0.250305,0.152626,-0.054945,-0.006105,-0.117293,0.177019,-0.128204,-0.006105,-0.177046,-0.030525,-0.030525,0.095238,0.021978,-0.140415,-0.079365,0.457876,0.006105,0.042734,0.109890,-0.095238,0.003069,0.000000
8005.575454,0.103785,0.006105,0.128204,-0.335775,0.262516,0.006105,0.115995,-0.018314,-0.006105,-0.262516,0.189255,-0.067156,-0.042734,-0.036123,0.045344,-0.189255,-0.006105,-0.238094,-0.018314,-0.067156,0.124542,0.007326,-0.115995,-0.054945,0.274725,-0.042734,0.091576,0.080585,-0.095238,0.003069,0.000000
8005.595403,0.067156,0.006105,0.274725,-0.286936,0.079365,0.006105,0.067156,0.018314,-0.018314,-0.201466,0.079365,-0.018314,0.018314,-0.022702,0.009795,-0.225885,-0.006105,-0.323565,-0.006105,-0.152626,0.095238,0.007326,-0.079365,-0.054945,0.299145,-0.030525,0.115995,0.124542,-0.080585,0.009206,0.000000
8005.615754,0.079365,0.006105,0.299145,-0.250305,0.177046,0.006105,0.128204,0.018314,-0.054945,-0.225885,0.177046,-0.115995,-0.006105,-0.004484,0.010142,-0.238094,0.006105,-0.592186,-0.006105,-0.189255,0.080585,0.021978,-0.042734,-0.079365,0.323565,0.006105,0.079365,0.095238,-0.095238,0.009206,0.000000
8005.635464,0.140415,0.006105,0.079365,-0.177046,0.067156,0.006105,0.152626,0.030525,0.018314,-0.201466,0.042734,-0.103785,-0.006105,-0.017973,0.035451,-0.177046,-0.030525,-0.286936,-0.042734,-0.457876,0.080585,0.036631,-0.018314,-0.115995,0.384615,0.006105,0.091576,0.095238,-0.051283,0.015344,0.000000
8005.655587,0.152626,0.006105,0.067156,-0.201466,0.067156,0.006105,0.177046,0.030525,0.018314,-0.262516,0.042734,-0.042734,-0.006105,0.000036,0.005114,-0.067156,-0.006105,-0.299145,-0.103785,-0.238094,0.021978,0.021978,-0.030525,-0.177046,0.457876,-0.006105,0.054945,0.109890,-0.051283,0.107405,0.000000
8005.675440,0.128204,0.006105,0.128204,-0.140415,0.006105,0.006105,0.164835,0.030525,0.006105,-0.177046,-0.006105,-0.018314,-0.006105,0.027430,0.015881,-0.091576,-0.006105,-0.311356,-0.042734,-0.091576,0.051283,0.036631,-0.042734,-0.115995,0.299145,-0.042734,0.091576,0.109890,-0.080585,0.076718,0.000000
8005.695482,0.079365,0.006105,0.274725,-0.079365,0.006105,0.006105,0.115995,0.006105,-0.006105,-0.054945,-0.006105,0.006105,-0.054945,0.036683,0.036509,-0.128204,-0.006105,-0.335775,-0.018314,-0.115995,0.051283,0.007326,-0.042734,-0.103785,0.201466,-0.030525,0.225885,0.109890,-0.080585,0.211741,0.000000
8005.715870,0.054945,-0.006105,0.274725,-0.006105,0.006105,0.006105,0.067156,-0.006105,0.006105,-0.006105,-0.042734,0.006105,-0.018314,0.068533,0.032074,-0.152626,0.006105,-0.360195,-0.006105,-0.018314,0.109890,0.007326,-0.018314,-0.115995,0.177046,-0.030525,0.201466,0.021978,-0.080585,0.174917,0.000000
8005.737153,0.054945,-0.006105,0.115995,-0.006105,0.006105,0.006105,0.054945,-0.006105,0.006105,0.006105,-0.006105,0.006105,-0.006105,0.050492,0.052243,-0.140415,-0.006105,-0.201466,-0.030525,-0.006105,0.065933,0.007326,-0.006105,-0.079365,0.140415,-0.006105,0.384615,0.065933,-0.065933,0.088993,0.000000
8005.759784,0.054945,-0.006105,0.115995,-0.006105,0.006105,0.006105,0.054945,-0.006105,0.006105,0.006105,-0.006105,0.006105,-0.006105,0.050492,0.052243,-0.140415,-0.006105,-0.201466,-0.030525,-0.006105,0.065933,0.007326,-0.006105,-0.079365,0.140415,-0.006105,0.384615,0.065933,-0.065933,0.088993,0.000000
8005.775443,0.006105,-0.006105,0.006105,-0.018314,-0.030525,0.006105,0.006105,0.006105,0.006105,0.006105,-0.091576,0.030525,-0.006105,0.108159,-0.156627,-0.054945,-0.006105,0.006105,-0.018314,0.006105,0.036631,-0.007326,-0.018314,-0.042734,0.115995,0.006105,0.067156,0.021978,-0.051283,0.076718,0.000000
8005.795389,0.030525,-0.030525,0.030525,-0.042734,0.018314,0.006105,0.006105,0.067156,0.006105,0.006105,0.006105,0.006105,-0.006105,-0.009007,0.015222,-0.054945,0.042734,0.006105,-0.006105,-0.018314,0.036631,-0.007326,-0.006105,-0.006105,0.115995,-0.018314,0.006105,0.021978,-0.007326,0.046031,0.000000
8005.815492,-0.006105,-0.006105,0.018314,-0.018314,0.006105,0.006105,0.006105,-0.006105,0.006105,0.006105,-0.006105,0.018314,-0.006105,-0.058749,0.070706,-0.030525,0.018314,0.006105,-0.006105,-0.030525,0.036631,-0.007326,0.006105,-0.006105,0.079365,0.006105,0.006105,0.021978,-0.007326,0.039893,0.000000
8005.835444,0.006105,-0.006105,0.018314,-0.006105,0.006105,0.006105,0.006105,-0.006105,0.006105,0.006105,-0.006105,-0.006105,-0.006105,-0.040881,0.019713,-0.018314,0.018314,0.006105,-0.006105,-0.030525,0.021978,-0.007326,0.018314,0.006105,0.189255,0.006105,0.006105,0.007326,-0.021978,0.021482,0.000000
8005.855419,-0.006105,-0.006105,0.018314,-0.006105,0.006105,0.006105,0.006105,0.006105,0.006105,0.006105,-0.006105,0.006105,-0.006105,-0.031832,0.009607,-0.018314,-0.006105,0.006105,-0.006105,-0.018314,-0.007326,-0.007326,0.006105,-0.006105,0.140415,0.006105,0.006105,0.007326,-0.007326,0.027618,0.000000
8005.875483,-0.006105,-0.006105,0.018314,-0.006105,0.006105,0.006105,0.006105,-0.006105,0.006105,0.018314,-0.054945,0.006105,-0.006105,-0.018417,-0.026021,-0.018314,-0.006105,-0.006105,-0.018314,-0.030525,-0.007326,-0.007326,0.006105,-0.018314,0.042734,0.006105,0.006105,0.021978,-0.007326,0.015344,0.000000
8005.895438,0.018314,-0.006105,0.030525,-0.006105,-0.006105,0.006105,0.018314,-0.006105,0.006105,0.006105,-0.079365,0.030525,-0.006105,0.013453,-0.030501,-0.018314,-0.006105,0.006105,-0.006105,-0.030525,-0.007326,-0.007326,0.006105,-0.006105,0.030525,0.006105,0.006105,0.021978,-0.007326,0.009206,0.000000
8005.915457,0.030525,-0.006105,0.042734,-0.006105,-0.018314,0.006105,0.030525,-0.006105,0.006105,0.006105,-0.177046,0.030525,-0.030525,-0.004558,-0.000090,-0.030525,-0.006105,0.006105,-0.006105,-0.030525,-0.007326,-0.007326,0.006105,-0.006105,0.006105,0.006105,0.006105,0.021978,-0.021978,0.015344,0.000000
8005.936106,0.030525,-0.006105,0.018314,-0.006105,-0.067156,0.006105,0.042734,-0.006105,0.006105,0.006105,-0.213675,0.042734,-0.006105,0.023004,0.031218,-0.042734,-0.006105,0.006105,-0.018314,-0.006105,-0.007326,-0.007326,0.006105,-0.018314,0.006105,0.006105,0.006105,0.007326,-0.021978,0.003069,0.000000
8005.955435,0.030525,-0.006105,0.018314,-0.006105,-0.091576,0.006105,0.042734,-0.006105,0.006105,0.006105,-0.128204,0.067156,-0.018314,0.022642,-0.020064,-0.030525,-0.006105,0.006105,-0.018314,-0.006105,-0.007326,-0.007326,0.018314,-0.018314,0.006105,0.006105,0.006105,0.007326,-0.007326,0.009206,0.000000
8005.975380,0.042734,-0.006105,0.006105,-0.006105,-0.067156,0.006105,0.067156,-0.006105,-0.006105,0.006105,-0.103785,0.103785,-0.006105,0.031688,-0.030151,-0.018314,-0.006105,0.006105,-0.006105,0.006105,-0.007326,-0.007326,0.006105,-0.018314,0.006105,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8005.995367,0.054945,-0.018314,0.030525,-0.006105,-0.079365,0.006105,0.067156,-0.006105,0.006105,0.006105,-0.103785,0.067156,-0.006105,0.132036,-0.017938,-0.006105,-0.006105,0.006105,0.006105,-0.006105,-0.007326,-0.007326,0.018314,-0.018314,0.006105,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8006.015424,0.103785,-0.006105,0.054945,0.006105,-0.091576,0.006105,0.115995,-0.006105,-0.018314,-0.006105,-0.128204,0.079365,-0.006105,0.074291,0.191435,-0.006105,-0.006105,0.006105,-0.006105,-0.006105,-0.007326,-0.007326,0.006105,-0.006105,0.030525,0.006105,-0.006105,0.007326,-0.007326,0.003069,0.000000
8006.035412,0.091576,-0.006105,0.030525,0.006105,-0.042734,0.006105,0.115995,-0.018314,0.006105,0.006105,-0.091576,0.054945,-0.006105,-0.059808,-0.073161,-0.006105,-0.006105,0.006105,-0.006105,-0.006105,-0.007326,-0.007326,0.006105,-0.018314,0.006105,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8006.055426,0.018314,-0.006105,0.042734,-0.006105,-0.018314,0.006105,0.030525,-0.018314,-0.006105,0.006105,-0.067156,0.054945,-0.018314,-0.009158,-0.005328,0.018314,-0.006105,-0.006105,0.006105,-0.006105,-0.007326,-0.007326,0.018314,-0.018314,0.006105,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8006.075379,0.006105,-0.006105,0.067156,-0.006105,-0.030525,0.006105,0.018314,-0.018314,-0.030525,0.006105,-0.067156,0.018314,-0.006105,-0.004241,0.040980,-0.006105,-0.006105,0.006105,-0.006105,-0.018314,-0.007326,-0.007326,0.006105,-0.006105,0.006105,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8006.095430,0.030525,-0.006105,0.018314,-0.006105,0.018314,0.006105,0.042734,-0.030525,-0.079365,0.006105,0.030525,0.006105,-0.006105,0.027719,0.046803,-0.006105,0.006105,0.006105,-0.006105,-0.054945,-0.007326,-0.007326,-0.018314,-0.006105,0.018314,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8006.115372,0.018314,-0.006105,0.030525,-0.006105,0.018314,0.006105,0.030525,-0.042734,-0.140415,0.018314,0.006105,0.006105,-0.006105,0.023044,0.031321,-0.006105,0.006105,0.006105,-0.006105,-0.030525,-0.007326,-0.007326,0.006105,-0.006105,0.006105,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8006.135364,-0.006105,-0.006105,0.067156,-0.006105,0.006105,0.006105,0.006105,-0.030525,-0.067156,0.006105,-0.006105,0.006105,-0.006105,0.000042,0.005136,-0.006105,0.006105,0.006105,-0.006105,-0.079365,-0.007326,-0.007326,-0.054945,-0.006105,0.006105,-0.018314,0.006105,0.007326,-0.007326,0.003069,0.000000
8006.155362,-0.006105,-0.006105,0.030525,-0.006105,0.030525,0.006105,-0.006105,-0.006105,0.018314,0.006105,0.054945,0.006105,-0.006105,-0.009160,-0.005343,-0.006105,-0.006105,0.006105,-0.006105,-0.238094,-0.007326,-0.007326,-0.006105,-0.006105,0.006105,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8006.175433,-0.018314,-0.006105,0.006105,-0.006105,0.018314,0.006105,-0.006105,-0.006105,0.006105,0.006105,0.054945,0.006105,-0.030525,-0.013761,-0.010583,0.006105,-0.006105,0.006105,-0.006105,-0.360195,-0.007326,-0.007326,0.030525,-0.006105,0.006105,0.006105,-0.006105,0.007326,-0.007326,0.003069,0.000000
8006.195442,-0.006105,-0.006105,0.006105,-0.006105,0.018314,0.006105,-0.006105,-0.006105,0.006105,0.018314,0.042734,0.006105,-0.006105,-0.004559,-0.000103,-0.006105,-0.006105,0.006105,-0.006105,-0.250305,-0.007326,-0.007326,0.006105,-0.018314,0.006105,0.006105,-0.018314,0.007326,-0.007326,0.003069,0.000000
8006.215414,-0.006105,-0.006105,0.006105,-0.006105,0.006105,0.006105,0.006105,-0.006105,0.006105,0.006105,0.006105,0.030525,-0.006105,-0.099092,0.146645,-0.006105,-0.006105,0.006105,-0.006105,-0.164835,-0.007326,-0.007326,0.006105,-0.018314,0.006105,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8006.235405,-0.006105,-0.006105,0.018314,-0.006105,-0.006105,0.006105,0.006105,-0.006105,0.006105,0.006105,-0.006105,0.042734,-0.006105,-0.009416,-0.036131,0.006105,-0.006105,0.006105,-0.006105,-0.091576,-0.007326,-0.007326,0.067156,-0.030525,0.006105,0.018314,-0.006105,0.007326,-0.007326,0.003069,0.000000
8006.255428,-0.006105,-0.006105,0.030525,-0.006105,-0.018314,0.006105,-0.006105,-0.006105,0.030525,0.006105,0.006105,0.042734,-0.006105,-0.004471,0.010150,0.018314,-0.006105,0.006105,-0.006105,-0.030525,-0.007326,-0.007326,0.030525,-0.042734,0.006105,0.006105,-0.030525,0.007326,-0.007326,0.003069,0.000000
8006.275436,-0.018314,-0.018314,0.042734,-0.006105,-0.018314,-0.006105,-0.006105,-0.006105,0.018314,0.006105,0.018314,0.079365,-0.018314,-0.013407,0.030431,0.006105,-0.006105,0.018314,-0.006105,-0.042734,-0.007326,-0.007326,-0.006105,-0.042734,0.006105,0.006105,-0.054945,0.007326,-0.007326,0.003069,0.000000
8006.295364,-0.030525,-0.018314,0.018314,-0.006105,-0.054945,-0.006105,-0.006105,-0.018314,0.006105,0.018314,-0.006105,0.079365,-0.018314,0.000315,0.035870,0.006105,-0.006105,0.030525,-0.006105,-0.042734,-0.007326,-0.007326,-0.030525,-0.018314,0.006105,0.006105,-0.042734,0.007326,-0.007326,0.003069,0.000000
8006.315659,-0.042734,-0.018314,0.006105,-0.006105,-0.042734,-0.006105,-0.006105,-0.018314,0.006105,0.042734,0.018314,0.091576,-0.030525,-0.013486,0.020151,-0.006105,-0.006105,0.030525,-0.006105,-0.115995,-0.007326,-0.007326,-0.018314,-0.006105,0.006105,0.006105,-0.054945,0.007326,-0.007326,0.003069,0.000000
8006.335425,-0.030525,-0.018314,0.006105,-0.006105,-0.018314,0.006105,-0.030525,-0.030525,0.006105,0.042734,-0.006105,0.030525,-0.054945,-0.027012,0.035160,-0.006105,-0.006105,0.018314,-0.006105,-0.018314,-0.007326,-0.007326,0.006105,-0.006105,0.006105,0.006105,-0.018314,0.007326,-0.007326,0.003069,0.000000
8006.355424,-0.042734,-0.030525,0.006105,-0.006105,-0.042734,-0.018314,-0.054945,-0.018314,0.006105,0.067156,0.091576,0.091576,-0.128204,-0.108812,0.053458,0.006105,-0.006105,0.006105,-0.006105,-0.067156,-0.007326,-0.007326,0.067156,-0.006105,0.006105,0.006105,-0.152626,0.007326,-0.007326,0.003069,0.000000
8006.375391,-0.067156,-0.030525,-0.006105,0.006105,-0.054945,-0.018314,-0.067156,-0.030525,0.006105,0.079365,-0.018314,0.079365,-0.067156,-0.045401,0.014141,0.054945,-0.006105,0.006105,-0.006105,-0.152626,-0.007326,-0.007326,0.054945,-0.018314,0.006105,0.006105,-0.140415,0.007326,-0.007326,0.003069,0.000000
8006.395357,-0.067156,-0.030525,-0.042734,0.018314,-0.042734,-0.018314,-0.091576,-0.042734,0.006105,0.115995,-0.006105,0.091576,-0.091576,-0.050184,-0.011536,0.079365,-0.006105,0.006105,0.030525,-0.274725,-0.007326,-0.007326,-0.018314,-0.006105,0.006105,0.006105,-0.384615,0.007326,-0.007326,0.003069,0.000000
8006.415439,-0.091576,-0.030525,-0.067156,-0.006105,-0.042734,-0.018314,-0.079365,-0.042734,-0.018314,0.140415,-0.006105,0.054945,-0.128204,-0.132385,-0.044234,0.079365,-0.006105,0.006105,0.018314,-0.347986,-0.007326,-0.007326,-0.030525,-0.006105,0.006105,-0.006105,-0.579975,0.007326,-0.007326,0.003069,0.000000
8006.435436,-0.115995,-0.030525,-0.115995,-0.006105,-0.006105,-0.018314,-0.115995,-0.030525,-0.030525,0.128204,-0.006105,0.006105,-0.152626,-0.109965,-0.089354,0.103785,-0.006105,0.006105,0.018314,-0.384615,-0.007326,-0.007326,-0.006105,-0.006105,0.006105,0.006105,-0.335775,0.007326,-0.007326,0.003069,0.000000
8006.455385,-0.091576,-0.018314,-0.152626,0.006105,-0.006105,0.006105,-0.067156,-0.018314,-0.103785,0.091576,-0.006105,0.006105,-0.115995,-0.091514,-0.068287,0.030525,-0.006105,0.006105,0.054945,-0.164835,-0.007326,-0.007326,-0.006105,-0.006105,0.006105,0.006105,0.006105,0.007326,-0.007326,0.003069,0.000000
8006.475462,-0.067156,-0.006105,-0.103785,0.006105,-0.018314,0.006105,-0.006105,-0.006105,-0.115995,0.030525,0.091576,-0.018314,-0.128204,0.018886,0.086851,0.018314,-0.006105,0.006105,0.018314,-0.006105,-0.007326,-0.007326,-0.006105,-0.006105,0.006105,0.006105,0.018314,0.007326,-0.007326,0.003069,0.000000
