t,a_il_0,a_il_1,a_il_2,a_il_3,a_il_4,a_il_5,a_il_6,a_il_7,a_il_8,a_il_9,a_il_10,a_il_11,a_il_12,a_il_13,a_il_14,a_il_15,a_il_16,a_il_17,a_il_18,a_il_19,a_il_20,a_il_21,a_il_22,a_il_23,a_il_24,a_il_25,a_il_26,a_il_27,a_il_28,a_il_29,a_il_30
8005.055413,0.642520,0.715758,-0.148220,-0.017766,-0.190219,0.072934,0.375606,-0.512035,0.056956,-1.976505,-1.786855,-2.230603,-0.210134,-0.025973,0.094347,0.134646,0.898551,0.121555,-0.048139,-0.371422,0.195417,-1.577617,1.395441,-0.017227,-0.233156,-0.407904,0.518547,11.293180,-10.252155,2.803264,-6.679631
8005.075460,0.608591,0.740870,-0.152722,-0.010745,-0.188055,0.074961,0.357158,-0.514352,0.028892,-1.970524,-1.754100,-2.211138,-0.220521,-0.017432,0.113340,0.165726,0.900536,0.108086,-0.060964,-0.375753,0.180901,-1.578777,1.397052,-0.029552,-0.216632,-0.404695,0.530499,11.319551,-10.423354,2.815645,-6.791101
8005.095475,0.593474,0.753225,-0.145452,-0.009229,-0.183041,0.066315,0.361002,-0.516850,0.018079,-1.967075,-1.738984,-2.183506,-0.211001,-0.006572,0.122851,0.170667,0.886596,0.101684,-0.064067,-0.377938,0.183171,-1.573155,1.396288,-0.032123,-0.212275,-0.394094,0.538218,11.347531,-10.604527,2.836789,-6.902453
8005.115433,0.595100,0.753568,-0.148809,-0.000218,-0.173258,0.045484,0.367960,-0.518167,0.012842,-1.958314,-1.725615,-2.165119,-0.228647,-0.028996,0.101789,0.132134,0.864024,0.095923,-0.057443,-0.377121,0.188469,-1.568998,1.388162,-0.048200,-0.229372,-0.396398,0.536619,11.376849,-10.775268,2.862526,-7.031400
8005.135399,0.617790,0.736556,-0.145969,-0.004712,-0.164104,0.057917,0.383976,-0.508751,0.000209,-1.946819,-1.738183,-2.133194,-0.222821,-0.035153,0.119971,0.135287,0.841205,0.098394,-0.060869,-0.373933,0.197094,-1.575730,1.378885,-0.047241,-0.241245,-0.390096,0.539059,11.398090,-10.946218,2.890622,-7.149340
8005.155502,0.630190,0.725567,-0.149644,-0.016918,-0.159070,0.075302,0.392514,-0.508203,0.004767,-1.933789,-1.742175,-2.091976,-0.232650,-0.019823,0.166141,0.173660,0.815143,0.097554,-0.058209,-0.374623,0.190388,-1.573253,1.380452,-0.061431,-0.240389,-0.389808,0.540022,11.399943,-11.123817,2.913434,-7.242320
8005.175556,0.634402,0.726598,-0.149572,-0.027690,-0.150355,0.098912,0.397756,-0.509186,-0.000052,-1.920954,-1.731254,-2.042949,-0.228982,-0.012919,0.208246,0.208250,0.791557,0.098424,-0.060411,-0.376543,0.183645,-1.570693,1.382776,-0.058738,-0.236006,-0.387830,0.539214,11.401960,-11.298441,2.938534,-7.322968
8005.195475,0.627911,0.740818,-0.144859,-0.028024,-0.143174,0.106178,0.395238,-0.521041,-0.009247,-1.913986,-1.698546,-1.993048,-0.223512,-0.024470,0.236656,0.217614,0.753209,0.084448,-0.061852,-0.383271,0.169643,-1.567118,1.382574,-0.054044,-0.249080,-0.398757,0.546480,11.403260,-11.473108,2.965809,-7.403776
8005.216210,0.629320,0.741945,-0.141074,-0.030800,-0.138426,0.100784,0.400409,-0.522078,0.020215,-1.899910,-1.686558,-1.943922,-0.217274,-0.026578,0.247113,0.220146,0.707496,0.084080,-0.064118,-0.385156,0.162668,-1.568466,1.384017,-0.048931,-0.245945,-0.404856,0.547313,11.405625,-11.643919,3.004216,-7.504416
8005.235427,0.655281,0.723907,-0.128017,-0.032629,-0.128021,0.084413,0.405188,-0.516702,0.017367,-1.890194,-1.674329,-1.900473,-0.206233,-0.050021,0.274560,0.235054,0.664234,0.099050,-0.064469,-0.385079,0.154053,-1.577112,1.388370,-0.029170,-0.258779,-0.404723,0.551756,11.422730,-11.821052,3.041246,-7.607668
8005.255456,0.682508,0.731344,-0.136901,-0.038940,-0.122854,0.054710,0.412650,-0.512444,0.030290,-1.867285,-1.661008,-1.842561,-0.203858,-0.020965,0.330481,0.286944,0.623509,0.100494,-0.066495,-0.384604,0.132864,-1.575554,1.390689,-0.028241,-0.239959,-0.410680,0.549549,11.431227,-12.003358,3.074568,-7.697269
8005.275518,0.712174,0.742540,-0.142676,-0.040584,-0.112278,0.035221,0.423834,-0.503129,0.048118,-1.839743,-1.654690,-1.783017,-0.204212,0.005401,0.368815,0.321359,0.581653,0.098691,-0.073698,-0.385455,0.116617,-1.572955,1.384352,-0.023730,-0.213031,-0.420445,0.555101,11.444465,-12.174110,3.110024,-7.777996
8005.295457,0.714780,0.753160,-0.139155,-0.049190,-0.117192,0.053293,0.431496,-0.491255,0.092709,-1.824823,-1.639830,-1.723978,-0.219181,-0.000814,0.436331,0.387959,0.536452,0.097957,-0.055113,-0.388673,0.100987,-1.568480,1.391570,-0.035274,-0.232449,-0.418428,0.556253,11.459384,-12.340870,3.141439,-7.840906
8005.315566,0.716036,0.750467,-0.138123,-0.053810,-0.114988,0.073621,0.420954,-0.485876,0.087786,-1.803175,-1.639078,-1.687442,-0.218330,-0.007756,0.400799,0.333103,0.476945,0.101321,-0.043519,-0.391900,0.116212,-1.565154,1.387777,-0.035255,-0.243538,-0.420832,0.555563,11.481925,-12.501303,3.162881,-7.926235
8005.335534,0.713399,0.762305,-0.125315,-0.049808,-0.105647,0.096268,0.423960,-0.483149,0.058633,-1.804751,-1.630721,-1.626020,-0.200645,-0.021027,0.446986,0.364518,0.424256,0.097910,-0.055664,-0.391055,0.117332,-1.571550,1.391744,-0.028044,-0.240971,-0.418302,0.556405,11.502942,-12.661343,3.192653,-8.010349
8005.355460,0.721677,0.764533,-0.123581,-0.055193,-0.091225,0.100443,0.429964,-0.480084,0.034296,-1.787897,-1.618837,-1.546268,-0.204662,-0.016483,0.473703,0.395468,0.361983,0.101238,-0.064073,-0.392248,0.112792,-1.568523,1.388919,-0.032000,-0.239578,-0.420165,0.556805,11.510125,-12.812862,3.221061,-8.082368
8005.375439,0.732722,0.769426,-0.110926,-0.048279,-0.082538,0.024991,0.425452,-0.489368,0.059892,-1.765416,-1.596839,-1.431643,-0.194542,-0.029181,0.530495,0.454621,0.293220,0.099729,-0.072922,-0.395260,0.091194,-1.561227,1.377560,-0.036044,-0.245502,-0.428872,0.559574,11.520719,-12.965965,3.267428,-8.141805
8005.395735,0.770546,0.757011,-0.124105,-0.055884,-0.077831,0.008254,0.445514,-0.469176,0.035883,-1.742397,-1.588564,-1.335842,-0.179082,0.032085,0.517633,0.433253,0.219010,0.078403,-0.066291,-0.398313,0.095879,-1.567292,1.401393,-0.041900,-0.218684,-0.434266,0.556391,11.516305,-13.105278,3.317193,-8.221118
8005.415852,0.787119,0.728559,-0.131960,-0.052317,-0.065664,0.007887,0.451746,-0.462661,0.020728,-1.730317,-1.591887,-1.238975,-0.204628,0.021894,0.524179,0.432104,0.148673,0.084882,-0.070427,-0.396212,0.096905,-1.564131,1.397413,-0.056635,-0.233450,-0.438340,0.553819,11.507524,-13.231021,3.370387,-8.309645
8005.435436,0.810560,0.717480,-0.132708,-0.063938,-0.054866,0.008167,0.446843,-0.451712,-0.013968,-1.711880,-1.592863,-1.140276,-0.221692,0.013373,0.553870,0.481965,0.071600,0.077769,-0.079959,-0.389299,0.098168,-1.553802,1.390078,-0.079786,-0.239681,-0.449243,0.557233,11.490718,-13.380240,3.417964,-8.386669
8005.455511,0.832954,0.711449,-0.135766,-0.072691,-0.050714,0.003917,0.446590,-0.447115,-0.030508,-1.697883,-1.586053,-1.040472,-0.233077,0.005377,0.580091,0.501939,-0.006477,0.084661,-0.087922,-0.391724,0.096456,-1.553613,1.382527,-0.074449,-0.229289,-0.451975,0.549527,11.482372,-13.517324,3.462537,-8.449666
8005.475460,0.843270,0.712473,-0.137117,-0.087145,-0.046167,-0.008736,0.450439,-0.440495,-0.023910,-1.687621,-1.585079,-0.930781,-0.236548,0.014021,0.581113,0.479066,-0.091986,0.076444,-0.078915,-0.390119,0.108493,-1.549244,1.396233,-0.076178,-0.232167,-0.462207,0.541514,11.462827,-13.650700,3.514407,-8.520932
8005.495449,0.844275,0.714065,-0.132306,-0.091121,-0.047405,-0.002665,0.447825,-0.438457,0.001907,-1.670102,-1.580526,-0.823585,-0.226972,0.006221,0.604838,0.512638,-0.198050,0.057627,-0.065753,-0.386880,0.102508,-1.555122,1.401370,-0.084282,-0.248644,-0.458659,0.538975,11.431081,-13.780073,3.579588,-8.591256
8005.515458,0.838007,0.718787,-0.124698,-0.097691,-0.034704,0.013684,0.450619,-0.432090,0.025991,-1.667894,-1.569359,-0.711509,-0.201402,0.017618,0.630345,0.546813,-0.296809,0.052240,-0.072738,-0.388278,0.085371,-1.552897,1.401143,-0.076063,-0.231915,-0.455927,0.541601,11.392962,-13.910986,3.631308,-8.648395
8005.535375,0.828009,0.743355,-0.118565,-0.097565,-0.033910,-0.013498,0.451052,-0.437840,0.043688,-1.665419,-1.550678,-0.590879,-0.187256,0.011539,0.635234,0.551086,-0.398748,0.066014,-0.069366,-0.387560,0.081667,-1.549711,1.402489,-0.066671,-0.229717,-0.465637,0.536323,11.362754,-14.034679,3.693116,-8.707604
8005.555384,0.811298,0.754494,-0.129132,-0.093174,-0.039665,-0.033739,0.461996,-0.453890,0.041448,-1.663718,-1.527712,-0.472901,-0.202667,0.006354,0.657408,0.576470,-0.494801,0.064598,-0.056868,-0.384913,0.071687,-1.551063,1.403042,-0.073411,-0.245515,-0.471923,0.532241,11.329116,-14.150934,3.754020,-8.750415
8005.575454,0.826789,0.771705,-0.107058,-0.087913,-0.034920,-0.058946,0.483551,-0.452255,0.044517,-1.653012,-1.513718,-0.349254,-0.183373,-0.016257,0.633843,0.558708,-0.594026,0.065622,-0.059494,-0.376691,0.073768,-1.558687,1.415603,-0.058992,-0.235686,-0.463805,0.534183,11.305355,-14.258944,3.819039,-8.803969
8005.595403,0.850780,0.757066,-0.099091,-0.085220,-0.028516,-0.056271,0.482023,-0.451056,0.053590,-1.631578,-1.515600,-0.225587,-0.169662,-0.026025,0.655551,0.589648,-0.689721,0.071821,-0.049925,-0.372600,0.064776,-1.563684,1.417962,-0.054728,-0.251869,-0.469323,0.536140,11.276323,-14.361279,3.888720,-8.851344
8005.615754,0.887564,0.720321,-0.109240,-0.086761,-0.018864,-0.057537,0.498485,-0.440164,0.056603,-1.611227,-1.526687,-0.097320,-0.193545,-0.028298,0.642089,0.572179,-0.778567,0.078551,-0.050019,-0.374890,0.066948,-1.567051,1.415891,-0.059046,-0.251291,-0.460938,0.527513,11.232572,-14.458101,3.962558,-8.901619
8005.635464,0.891117,0.707879,-0.118642,-0.095000,-0.017065,-0.039270,0.505507,-0.444754,0.042936,-1.611668,-1.533124,0.034582,-0.202790,-0.022429,0.629583,0.553276,-0.869827,0.078073,-0.048714,-0.372258,0.072351,-1.567265,1.419820,-0.067215,-0.245988,-0.463474,0.522434,11.181644,-14.556132,4.033167,-8.961490
8005.655587,0.887938,0.707771,-0.117076,-0.093588,-0.007484,-0.007370,0.506211,-0.451371,0.040354,-1.613306,-1.532207,0.162887,-0.210830,-0.018923,0.614861,0.534269,-0.970858,0.077188,-0.037001,-0.372651,0.068884,-1.565395,1.427678,-0.069733,-0.238310,-0.466573,0.520163,11.128989,-14.654671,4.102897,-9.017947
8005.675440,0.894485,0.695274,-0.114659,-0.100457,-0.003686,0.011745,0.511646,-0.451027,0.041093,-1.613114,-1.535111,0.305657,-0.213640,-0.016092,0.610263,0.532261,-1.072990,0.079561,-0.044312,-0.374776,0.064047,-1.568672,1.429344,-0.074341,-0.233376,-0.467420,0.521677,11.072664,-14.755470,4.180463,-9.069820
8005.695482,0.903750,0.679028,-0.112105,-0.110397,0.006718,0.026464,0.516521,-0.451329,0.035851,-1.610357,-1.543717,0.450982,-0.211386,-0.012742,0.593925,0.512209,-1.175502,0.082157,-0.046129,-0.371424,0.070778,-1.573712,1.430310,-0.077830,-0.229920,-0.466882,0.518493,11.011994,-14.853842,4.257573,-9.118432
8005.715870,0.909104,0.669698,-0.113965,-0.116371,0.012312,0.034646,0.522686,-0.452434,0.016312,-1.613821,-1.550357,0.607972,-0.209808,-0.021282,0.578281,0.492605,-1.274924,0.074202,-0.042278,-0.371717,0.078551,-1.578673,1.426889,-0.080964,-0.235351,-0.465914,0.519497,10.956762,-14.953234,4.345258,-9.161202
8005.737153,0.911903,0.667023,-0.115925,-0.117071,0.021984,0.034507,0.529815,-0.454402,-0.019756,-1.619380,-1.549152,0.782225,-0.209644,-0.025016,0.572687,0.477317,-1.381441,0.072720,-0.042641,-0.366635,0.083369,-1.584449,1.422307,-0.080432,-0.233762,-0.469664,0.519274,10.905397,-15.055453,4.438102,-9.201996
8005.759784,0.917323,0.661332,-0.113133,-0.115446,0.030804,0.036916,0.534159,-0.458615,-0.045148,-1.619658,-1.549002,0.945839,-0.211911,-0.029929,0.562939,0.464598,-1.481923,0.072818,-0.042205,-0.361291,0.085815,-1.584819,1.420120,-0.084716,-0.234287,-0.469796,0.517938,10.858982,-15.156011,4.538618,-9.238568
8005.775443,0.925853,0.655797,-0.111362,-0.113095,0.035207,0.001894,0.541725,-0.456149,-0.031350,-1.614603,-1.549822,1.122717,-0.219924,-0.033436,0.582186,0.486536,-1.584193,0.077446,-0.040292,-0.356903,0.083145,-1.581487,1.422905,-0.091115,-0.235969,-0.478312,0.518359,10.812364,-15.256708,4.649543,-9.275901
8005.795389,0.928235,0.660255,-0.114187,-0.122760,0.028502,-0.033840,0.547789,-0.456213,-0.007148,-1.606757,-1.550295,1.289620,-0.224518,-0.033685,0.583503,0.481123,-1.691059,0.073672,-0.045417,-0.352938,0.087432,-1.580482,1.423310,-0.094991,-0.231338,-0.478610,0.516824,10.766498,-15.358576,4.752979,-9.319155
8005.815492,0.930824,0.660119,-0.118012,-0.128639,0.032901,-0.049576,0.548922,-0.455902,-0.005401,-1.602833,-1.547550,1.460373,-0.229252,-0.034186,0.584716,0.477984,-1.795183,0.065013,-0.048079,-0.352542,0.082019,-1.580507,1.423465,-0.101621,-0.230719,-0.477989,0.517506,10.727962,-15.464475,4.863670,-9.364044
8005.835444,0.933019,0.655260,-0.120383,-0.131896,0.038802,-0.048663,0.549940,-0.456521,-0.000791,-1.606044,-1.549490,1.638308,-0.235636,-0.036744,0.576710,0.465274,-1.898115,0.064071,-0.052299,-0.355219,0.085747,-1.579717,1.422519,-0.102969,-0.224557,-0.479423,0.513700,10.695557,-15.567195,4.976732,-9.411786
8005.855419,0.928000,0.660976,-0.118117,-0.139649,0.040381,-0.033522,0.551096,-0.455986,-0.019846,-1.613063,-1.550028,1.832899,-0.230586,-0.032770,0.554954,0.439018,-2.005444,0.072083,-0.059812,-0.349755,0.096676,-1.574462,1.422029,-0.099207,-0.216217,-0.487383,0.513033,10.664147,-15.675711,5.094112,-9.466216
8005.875483,0.926920,0.662167,-0.115419,-0.143120,0.042645,-0.014378,0.552565,-0.456487,-0.017432,-1.617556,-1.554818,2.029590,-0.227911,-0.030347,0.540144,0.422632,-2.115895,0.071794,-0.053513,-0.348255,0.104241,-1.573647,1.428959,-0.097130,-0.218206,-0.491514,0.512891,10.632558,-15.784110,5.219518,-9.521058
8005.895438,0.923910,0.655289,-0.125742,-0.146541,0.044569,-0.003998,0.553207,-0.461839,0.002702,-1.615521,-1.560014,2.235342,-0.226348,-0.010825,0.520750,0.396891,-2.227892,0.074399,-0.058830,-0.348601,0.106687,-1.568347,1.417280,-0.097250,-0.203716,-0.496702,0.510657,10.602191,-15.898062,5.362331,-9.573621
8005.915457,0.923703,0.653279,-0.130315,-0.150013,0.039158,0.010528,0.551157,-0.461186,0.020320,-1.614632,-1.572794,2.456158,-0.236103,-0.008590,0.494253,0.373165,-2.354440,0.073886,-0.057251,-0.344723,0.110289,-1.563030,1.419354,-0.114704,-0.200807,-0.496480,0.509990,10.557479,-16.014032,5.517256,-9.628179
8005.936106,0.915148,0.650600,-0.130816,-0.154656,0.042492,0.014765,0.538872,-0.465610,0.005669,-1.622350,-1.581690,2.685012,-0.224225,-0.010353,0.469827,0.349737,-2.479337,0.082981,-0.053276,-0.341796,0.114022,-1.564750,1.422159,-0.094653,-0.210944,-0.498022,0.503985,10.521445,-16.134544,5.672367,-9.694784
8005.955435,0.911065,0.650203,-0.124950,-0.157792,0.044165,0.018464,0.537534,-0.471321,0.000070,-1.627709,-1.587204,2.927496,-0.220367,-0.021304,0.452652,0.324084,-2.604650,0.083389,-0.053492,-0.338906,0.119854,-1.564998,1.422099,-0.094080,-0.216130,-0.498354,0.500925,10.491923,-16.259768,5.842640,-9.753474
8005.975380,0.916015,0.629754,-0.123468,-0.176863,0.051755,0.051085,0.549140,-0.465037,0.009786,-1.634115,-1.610200,3.197297,-0.215438,-0.012696,0.429927,0.297776,-2.743782,0.094597,-0.060906,-0.339282,0.128256,-1.564035,1.425454,-0.077040,-0.203372,-0.499496,0.501952,10.457440,-16.390453,6.024064,-9.806849
8005.995367,0.921816,0.625289,-0.123125,-0.178797,0.051990,0.041316,0.552603,-0.483656,0.051910,-1.633043,-1.620543,3.477455,-0.219166,-0.012898,0.412176,0.273285,-2.890775,0.100865,-0.048060,-0.346190,0.134686,-1.568870,1.436679,-0.074400,-0.203100,-0.503178,0.487945,10.435884,-16.512938,6.217578,-9.860879
8006.015424,0.927492,0.611752,-0.131503,-0.175362,0.044103,0.002423,0.567020,-0.487344,0.006263,-1.633294,-1.623179,3.759558,-0.224459,-0.024162,0.396806,0.251544,-3.034682,0.090996,-0.048531,-0.342586,0.140964,-1.571422,1.426461,-0.077992,-0.229358,-0.507071,0.493210,10.406130,-16.641676,6.420011,-9.922054
8006.035412,0.923773,0.598083,-0.128522,-0.166151,0.053786,0.010772,0.567645,-0.498603,0.006083,-1.639469,-1.627027,4.060079,-0.223178,-0.026320,0.372740,0.227692,-3.182731,0.077878,-0.047563,-0.342058,0.142532,-1.568010,1.424666,-0.091067,-0.232759,-0.508411,0.493385,10.387643,-16.780313,6.646313,-9.980184
8006.055426,0.917846,0.600590,-0.126791,-0.164370,0.055766,0.029974,0.567822,-0.501767,0.000450,-1.644297,-1.625691,4.390124,-0.219293,-0.021122,0.375329,0.240239,-3.336053,0.082224,-0.053731,-0.343731,0.133993,-1.565432,1.423555,-0.088423,-0.225289,-0.510875,0.492197,10.376719,-16.938074,6.894112,-10.030477
8006.075379,0.907020,0.614859,-0.125462,-0.164171,0.050326,0.053083,0.560833,-0.516088,-0.010854,-1.647476,-1.616741,4.749337,-0.213305,-0.030573,0.393813,0.271163,-3.495977,0.085533,-0.057853,-0.344138,0.123677,-1.561704,1.420034,-0.085752,-0.229543,-0.510997,0.494565,10.366225,-17.104954,7.162584,-10.074297
8006.095430,0.894298,0.616365,-0.123192,-0.162356,0.046591,0.063565,0.563875,-0.519938,-0.022561,-1.651810,-1.611529,5.127400,-0.201468,-0.035159,0.395427,0.273945,-3.669364,0.078181,-0.063543,-0.347491,0.124094,-1.564249,1.409938,-0.080871,-0.222650,-0.510570,0.498062,10.368120,-17.286476,7.465539,-10.115440
8006.115372,0.878474,0.618559,-0.118045,-0.161654,0.038949,0.054266,0.570285,-0.517503,-0.032798,-1.654490,-1.605525,5.553376,-0.203725,-0.044351,0.394230,0.275653,-3.869394,0.075383,-0.054628,-0.348594,0.129051,-1.559869,1.416418,-0.088119,-0.230647,-0.518016,0.496588,10.370799,-17.488806,7.809379,-10.161078
8006.135364,0.872581,0.623103,-0.121884,-0.160302,0.037289,0.034550,0.571839,-0.516881,-0.031117,-1.656951,-1.597342,6.014993,-0.202193,-0.030820,0.399880,0.295292,-4.093126,0.081962,-0.054952,-0.351734,0.128733,-1.553288,1.419102,-0.088532,-0.221377,-0.523247,0.491987,10.372455,-17.702040,8.181875,-10.201297
8006.155362,0.865223,0.624037,-0.132316,-0.163941,0.036409,0.013404,0.570939,-0.521578,-0.022457,-1.661240,-1.583722,6.528671,-0.202921,-0.025073,0.401567,0.303544,-4.333710,0.082898,-0.060633,-0.357965,0.129168,-1.545219,1.411148,-0.086612,-0.220605,-0.526726,0.477052,10.375083,-17.934654,8.593712,-10.239798
8006.175433,0.861365,0.621209,-0.129263,-0.170488,0.034026,0.002762,0.573180,-0.521713,0.007376,-1.657878,-1.579964,7.092999,-0.197277,-0.034337,0.403518,0.311770,-4.607675,0.080004,-0.059577,-0.365257,0.131960,-1.537340,1.408672,-0.087642,-0.225459,-0.532267,0.468710,10.371964,-18.182323,9.058725,-10.271612
8006.195442,0.859163,0.621482,-0.125711,-0.180697,0.029599,-0.013835,0.583691,-0.516027,0.046690,-1.652012,-1.582699,7.722026,-0.191440,-0.039422,0.398871,0.312839,-4.926646,0.083434,-0.051552,-0.372901,0.140439,-1.532941,1.413971,-0.088170,-0.225886,-0.542295,0.467794,10.365039,-18.440779,9.586876,-10.300164
8006.215414,0.855830,0.619114,-0.131374,-0.191107,0.025599,-0.004117,0.587508,-0.513453,0.024757,-1.650885,-1.579100,8.415308,-0.187415,-0.036581,0.393139,0.314342,-5.287557,0.087621,-0.051238,-0.378892,0.151965,-1.528184,1.412139,-0.085789,-0.225957,-0.547684,0.458975,10.350703,-18.722723,10.185413,-10.311137
8006.235405,0.854376,0.604554,-0.135634,-0.193224,0.030941,-0.002796,0.597580,-0.494524,0.030766,-1.653654,-1.579397,9.196814,-0.179720,-0.031136,0.388929,0.319362,-5.701313,0.088469,-0.055464,-0.386316,0.160443,-1.527066,1.408906,-0.084991,-0.220998,-0.557782,0.445061,10.327622,-19.028847,10.873468,-10.302199
8006.255428,0.843691,0.600046,-0.137421,-0.200784,0.028809,0.000077,0.600858,-0.490313,0.027745,-1.655797,-1.575042,10.079785,-0.178209,-0.032843,0.384901,0.325910,-6.170809,0.088148,-0.053751,-0.395796,0.173370,-1.519799,1.406444,-0.086755,-0.223228,-0.566651,0.434421,10.285060,-19.360540,11.654461,-10.270609
8006.275436,0.820002,0.608854,-0.138217,-0.208156,0.023435,0.007640,0.593615,-0.505895,0.022370,-1.662017,-1.563726,11.081090,-0.177291,-0.046772,0.374425,0.327674,-6.708135,0.085964,-0.051945,-0.404034,0.183583,-1.508101,1.403937,-0.090210,-0.233251,-0.573283,0.425586,10.223679,-19.724207,12.550938,-10.207914
8006.295364,0.800746,0.612259,-0.144278,-0.216401,0.023191,0.005156,0.590875,-0.507156,0.009647,-1.666439,-1.554302,12.221491,-0.169244,-0.038152,0.369010,0.340071,-7.319854,0.083804,-0.056264,-0.412073,0.193910,-1.502516,1.401757,-0.088171,-0.228395,-0.581723,0.410238,10.146598,-20.000000,13.593518,-10.104524
8006.315659,0.791017,0.616269,-0.158479,-0.224417,0.028428,-0.003095,0.582660,-0.505363,0.001019,-1.667119,-1.544589,13.531498,-0.155430,-0.021610,0.363806,0.353284,-8.019910,0.088523,-0.070241,-0.421513,0.201017,-1.501855,1.391124,-0.073940,-0.215706,-0.585954,0.392053,10.052672,-20.000000,14.798615,-9.955691
8006.335425,0.780319,0.621642,-0.169265,-0.239283,0.028358,-0.038931,0.575173,-0.486012,-0.011779,-1.664332,-1.529870,15.032035,-0.151105,0.003464,0.359139,0.381432,-8.813127,0.090130,-0.072104,-0.429843,0.216820,-1.502077,1.398414,-0.066032,-0.214541,-0.596306,0.370681,9.943917,-20.000000,16.174860,-9.754039
8006.355424,0.754586,0.633954,-0.165508,-0.255280,0.026638,-0.033403,0.558614,-0.485096,-0.036722,-1.666894,-1.509562,16.733013,-0.144641,-0.013004,0.345754,0.376059,-9.707561,0.092981,-0.074911,-0.436022,0.229199,-1.503443,1.395858,-0.050420,-0.228963,-0.603662,0.361290,9.806287,-20.000000,17.747204,-9.483411
8006.375391,0.724021,0.648294,-0.167211,-0.268324,0.021708,-0.028431,0.533289,-0.490112,-0.051146,-1.667030,-1.489931,18.642525,-0.148090,-0.026866,0.336655,0.392224,-10.716167,0.096904,-0.075680,-0.443617,0.240181,-1.507924,1.396623,-0.038446,-0.241369,-0.610390,0.353520,9.629762,-20.000000,19.532387,-9.130229
8006.395357,0.685967,0.671297,-0.170443,-0.274342,0.003893,-0.043579,0.506937,-0.493935,-0.065247,-1.670104,-1.466897,20.000000,-0.172660,-0.030184,0.327517,0.401227,-11.847584,0.105454,-0.079401,-0.453797,0.247068,-1.514571,1.410622,-0.029891,-0.244912,-0.617300,0.346772,9.399104,-20.000000,20.000000,-8.694622
8006.415439,0.661713,0.687365,-0.158358,-0.274049,0.008466,-0.027160,0.469089,-0.494528,-0.087160,-1.678980,-1.454269,20.000000,-0.194493,-0.034561,0.329123,0.413600,-12.900588,0.071376,-0.084265,-0.454460,0.240965,-1.519224,1.419415,-0.037945,-0.240241,-0.614746,0.351816,9.199037,-20.000000,20.000000,-8.295540
8006.435436,0.658035,0.698113,-0.145338,-0.271476,0.031720,-0.020115,0.448572,-0.502751,-0.051314,-1.680407,-1.446284,20.000000,-0.184293,-0.052573,0.324947,0.411912,-13.757655,0.054458,-0.069862,-0.453265,0.228035,-1.523254,1.411609,-0.020374,-0.240125,-0.621112,0.372088,9.044305,-20.000000,20.000000,-7.992275
8006.455385,0.677082,0.697469,-0.154601,-0.280259,0.052809,0.023303,0.451654,-0.493238,0.037820,-1.680740,-1.450560,20.000000,-0.172908,-0.045599,0.326224,0.430071,-14.486212,0.075841,-0.066149,-0.453444,0.197601,-1.530355,1.395965,-0.004450,-0.226360,-0.613864,0.389954,8.906207,-20.000000,20.000000,-7.708076
8006.475462,0.695426,0.694890,-0.138159,-0.284968,0.049584,0.064618,0.467174,-0.478086,0.091202,-1.675529,-1.460357,20.000000,-0.169991,-0.066087,0.317268,0.431224,-15.139477,0.087401,-0.049602,-0.443376,0.168253,-1.542437,1.392902,0.010362,-0.232380,-0.606107,0.395635,8.767268,-20.000000,20.000000,-7.450529
8006.495437,0.705318,0.722525,-0.136321,-0.282563,0.042033,0.028920,0.460344,-0.476305,0.043981,-1.683731,-1.455191,20.000000,-0.187378,-0.059331,0.306235,0.446897,-15.734973,0.084695,-0.027189,-0.416703,0.138040,-1.541670,1.400945,0.012229,-0.230463,-0.615829,0.402138,8.634096,-20.000000,20.000000,-7.191671
8006.515356,0.701669,0.764049,-0.130028,-0.258530,0.054211,0.040536,0.453568,-0.489682,0.052314,-1.704571,-1.438666,20.000000,-0.173879,-0.041873,0.273998,0.447215,-16.324123,0.087843,-0.025718,-0.405357,0.119854,-1.545540,1.394396,0.015142,-0.201113,-0.601017,0.404780,8.512074,-20.000000,20.000000,-6.921029
