t,qw,qx,qy,qz,wx,wy,wz
8091.737224,-0.986180,0.005140,0.010430,0.165266,-0.070601,0.041849,-0.041503
8091.757234,-0.986178,0.005590,0.009924,0.165299,-0.080242,0.072552,0.035686
8091.777281,-0.986217,0.005860,0.009124,0.165102,-0.056689,0.109331,-0.006848
8091.797209,-0.986163,0.005964,0.008350,0.165463,-0.043254,0.101488,-0.044870
8091.817177,-0.986041,0.006257,0.007530,0.166217,-0.046151,0.066839,-0.107081
8091.837216,-0.985881,0.006353,0.006864,0.167184,0.007056,0.027225,-0.068555
8091.857239,-0.985818,0.006361,0.006449,0.167575,-0.029148,0.032992,-0.027962
8091.877168,-0.985808,0.006926,0.005763,0.167635,-0.018373,0.038430,0.007761
8091.897169,-0.985829,0.007036,0.005291,0.167524,0.010233,0.015885,0.000220
8091.917425,-0.985782,0.007382,0.005003,0.167791,-0.022259,0.010919,-0.059769
8091.937140,-0.985628,0.007634,0.004819,0.168688,-0.016998,0.030227,-0.114830
8091.959184,-0.985434,0.007749,0.004344,0.169827,-0.022414,0.042443,-0.092811
8091.977161,-0.985353,0.007803,0.004022,0.170301,-0.008905,0.030231,-0.028108
8091.997203,-0.985335,0.007833,0.003730,0.170410,-0.006184,0.015017,0.004848
8092.017174,-0.985342,0.007917,0.003528,0.170370,0.001179,0.014324,-0.006609
8092.037150,-0.985324,0.008007,0.003325,0.170474,0.002298,0.007118,-0.019332
8092.057155,-0.985269,0.008109,0.003128,0.170791,-0.005415,0.000748,-0.037823
8092.077138,-0.985196,0.008130,0.003057,0.171209,0.002016,0.002798,-0.034173
8092.100949,-0.985138,0.008124,0.002943,0.171549,0.009342,0.001824,-0.051749
8092.117336,-0.985021,0.008024,0.002793,0.172224,0.015921,0.005157,-0.049944
8092.137138,-0.984952,0.007932,0.002681,0.172626,0.014396,0.004374,-0.040912
8092.157158,-0.984895,0.007807,0.002652,0.172959,0.017850,-0.004013,-0.029759
8092.177127,-0.984865,0.007674,0.002720,0.173132,0.018803,-0.015613,-0.010327
8092.197248,-0.984863,0.007563,0.002884,0.173147,0.019810,-0.021673,0.000040
8092.217159,-0.984840,0.007330,0.003178,0.173281,0.023540,-0.021987,-0.032361
8092.237149,-0.984776,0.007173,0.003403,0.173649,0.027790,-0.023510,-0.037424
8092.257154,-0.984727,0.006962,0.003637,0.173930,0.023047,-0.031520,-0.019583
8092.277171,-0.984705,0.006779,0.003949,0.174054,0.026124,-0.036479,-0.013750
8092.297312,-0.984675,0.006596,0.004336,0.174223,0.022034,-0.035010,-0.024602
8092.317260,-0.984615,0.006437,0.004677,0.174555,0.019197,-0.044466,-0.039941
8092.337191,-0.984558,0.006214,0.005079,0.174874,0.027679,-0.039957,-0.029657
8092.357169,-0.984521,0.006008,0.005471,0.175081,0.019891,-0.041659,-0.012358
8092.377206,-0.984505,0.005847,0.005885,0.175158,0.022956,-0.033591,-0.002851
8092.397187,-0.984500,0.005699,0.006312,0.175181,0.026418,-0.036721,-0.010559
8092.417307,-0.984481,0.005563,0.006721,0.175272,0.013365,-0.035436,-0.011531
8092.437207,-0.984459,0.005451,0.007085,0.175388,0.014492,-0.036718,-0.005959
8092.457179,-0.984453,0.005323,0.007466,0.175408,0.017490,-0.040638,-0.009675
8092.477331,-0.984430,0.005214,0.007850,0.175522,0.012264,-0.033333,-0.013124
8092.499123,-0.984430,0.005214,0.007850,0.175522,0.012264,-0.033333,-0.013124
8092.517135,-0.984349,0.005018,0.008578,0.175947,0.008313,-0.024383,-0.016055
8092.537204,-0.984306,0.004931,0.008695,0.176187,0.002549,0.004976,-0.025683
8092.557153,-0.984263,0.004823,0.008607,0.176437,0.006132,0.011976,-0.024411
8092.577292,-0.984226,0.004719,0.008474,0.176651,0.006950,0.023438,-0.023676
8092.597096,-0.984188,0.004647,0.008390,0.176866,0.008038,0.010703,-0.022048
8092.617308,-0.984158,0.004599,0.008360,0.177039,-0.001477,0.009425,-0.018249
8092.637137,-0.984135,0.004581,0.008260,0.177171,-0.003960,0.014453,-0.015603
8092.657159,-0.984109,0.004549,0.008088,0.177322,-0.000132,0.021718,-0.015644
8092.677454,-0.984095,0.004525,0.007925,0.177411,-0.003697,0.017683,-0.007380
8092.697128,-0.984093,0.004556,0.007834,0.177423,-0.003835,0.002528,0.000108
8092.717134,-0.984090,0.004560,0.007780,0.177440,0.001815,0.008214,-0.010309
8092.737176,-0.984064,0.004532,0.007709,0.177589,-0.001531,0.010744,-0.023567
8092.757117,-0.984026,0.004543,0.007598,0.177803,-0.003903,0.011237,-0.019831
8092.777166,-0.983996,0.004538,0.007484,0.177974,-0.002078,0.013680,-0.017472
8092.797171,-0.983978,0.004559,0.007400,0.178076,-0.001919,0.010268,-0.006043
8092.817223,-0.983971,0.004587,0.007310,0.178122,-0.004292,0.009150,-0.006020
8092.837133,-0.983955,0.004598,0.007198,0.178214,-0.005500,0.001656,-0.011826
8092.857126,-0.983929,0.004608,0.007101,0.178358,-0.004206,0.013089,-0.016907
8092.877241,-0.983901,0.004603,0.006988,0.178521,-0.003209,0.004884,-0.016363
8092.898736,-0.983901,0.004603,0.006988,0.178521,-0.003209,0.004884,-0.016363
8092.917144,-0.983860,0.004610,0.006753,0.178754,-0.005125,0.008041,-0.013972
8092.937132,-0.983820,0.004614,0.006649,0.178979,0.002162,0.008662,-0.030478
8092.957108,-0.983780,0.004609,0.006569,0.179200,-0.003434,0.004887,-0.011582
8092.977260,-0.983778,0.004658,0.006514,0.179213,-0.001974,0.002837,0.001166
8092.997389,-0.983778,0.004658,0.006514,0.179213,-0.001974,0.002837,0.001166
8093.017466,-0.983771,0.004763,0.006406,0.179251,-0.005605,-0.000959,0.000133
8093.037190,-0.983752,0.004775,0.006355,0.179357,-0.000579,0.003586,-0.021962
8093.057094,-0.983729,0.004783,0.006280,0.179484,-0.003644,0.004119,-0.005217
8093.077144,-0.983726,0.004811,0.006260,0.179502,-0.003106,-0.004619,0.003314
8093.097159,-0.983724,0.004827,0.006250,0.179510,0.006916,-0.004409,-0.003655
8093.117624,-0.983723,0.004840,0.006244,0.179518,0.001822,0.000299,0.004324
8093.137133,-0.983724,0.004854,0.006230,0.179512,0.002117,-0.002375,-0.000968
8093.157106,-0.983719,0.004852,0.006239,0.179538,0.001052,-0.004297,-0.005467
8093.177103,-0.983717,0.004839,0.006274,0.179548,0.003806,-0.006066,0.001682
8093.197157,-0.983717,0.004823,0.006289,0.179552,0.001082,-0.004015,-0.000688
8093.217245,-0.983716,0.004802,0.006304,0.179556,0.005257,-0.000731,-0.002333
8093.237088,-0.983714,0.004775,0.006322,0.179568,0.000872,-0.006144,0.000111
8093.257151,-0.983714,0.004742,0.006358,0.179564,0.004759,-0.001526,0.001126
8093.277159,-0.983713,0.004703,0.006380,0.179572,0.005922,-0.006817,-0.002318
8093.297170,-0.983708,0.004661,0.006429,0.179597,0.006364,-0.003113,-0.002337
8093.317204,-0.983704,0.004624,0.006454,0.179620,0.000371,-0.007752,-0.000403
8093.337098,-0.983701,0.004579,0.006489,0.179635,0.004066,-0.007141,-0.000978
8093.357149,-0.983693,0.004513,0.006501,0.179682,0.009914,0.002814,-0.007688
8093.377133,-0.983682,0.004431,0.006449,0.179745,0.005055,0.007757,-0.003689
8093.397078,-0.983671,0.004347,0.006320,0.179815,0.004534,0.018113,-0.007448
8093.417837,-0.983661,0.004243,0.006083,0.179878,0.006829,0.023504,-0.004825
8093.437168,-0.983655,0.004157,0.005893,0.179921,0.003429,0.008809,-0.003157
8093.457189,-0.983652,0.004106,0.005854,0.179940,0.003950,0.010408,-0.002367
8093.477083,-0.983662,0.004049,0.005793,0.179887,0.000909,0.005323,0.002720
8093.509160,-0.983662,0.004049,0.005793,0.179887,0.000909,0.005323,0.002720
8093.519706,-0.983662,0.004049,0.005793,0.179887,0.000909,0.005323,0.002720
8093.537083,-0.983664,0.003996,0.005676,0.179881,-0.003234,-0.003069,-0.005712
8093.557319,-0.983660,0.003992,0.005729,0.179899,0.001656,-0.004243,0.002497
8093.577159,-0.983661,0.004002,0.005794,0.179894,-0.005511,-0.007644,-0.004883
8093.597173,-0.983657,0.004012,0.005845,0.179911,-0.002790,-0.007803,0.003061
8093.617093,-0.983660,0.004019,0.005854,0.179896,-0.004002,-0.000907,0.001720
8093.637070,-0.983670,0.003988,0.005801,0.179844,-0.001524,0.007661,0.004585
8093.657302,-0.983670,0.003976,0.005760,0.179843,-0.002303,0.006020,0.001946
8093.677304,-0.983674,0.003953,0.005719,0.179825,-0.001455,0.005532,0.006440
8093.697764,-0.983686,0.003925,0.005622,0.179763,0.002396,0.010677,0.005066
8093.718450,-0.983685,0.003901,0.005496,0.179773,0.002443,0.018628,-0.000545
8093.737638,-0.983703,0.003850,0.005203,0.179685,0.000051,0.034327,0.011620
8093.757680,-0.983703,0.003813,0.004894,0.179691,0.003342,0.025018,-0.005609
8093.777545,-0.983697,0.003796,0.004725,0.179731,-0.001472,0.014552,-0.001810
8093.797167,-0.983687,0.003785,0.004622,0.179792,0.011309,0.012963,-0.005352
8093.817132,-0.983672,0.003725,0.004477,0.179874,0.002355,0.018866,-0.010882
8093.837103,-0.983654,0.003659,0.004283,0.179983,0.000758,0.020697,-0.006639
8093.857130,-0.983636,0.003608,0.004126,0.180081,0.003048,-0.116904,-0.040354
8093.877115,-0.983633,0.004097,0.009188,0.179904,-0.004949,-0.748997,0.054006
8093.897092,-0.983522,0.005401,0.016098,0.179989,0.050676,-0.524031,-0.008392
8093.917116,-0.983511,0.005217,0.017600,0.179913,0.018939,0.164962,0.043571
8093.937093,-0.983645,0.004931,0.016065,0.179334,0.010110,0.049631,0.050237
8093.957163,-0.983785,0.004737,0.016570,0.178525,0.032725,-0.075976,0.111111
8093.977094,-0.984061,0.004945,0.016759,0.176973,-0.012009,0.009758,0.238748
8093.997125,-0.984514,0.004857,0.017174,0.174393,0.013814,-0.070033,0.296239
8094.017612,-0.984998,0.005289,0.018589,0.171481,-0.000986,-0.148604,0.287113
8094.037161,-0.985316,0.005482,0.020015,0.169474,0.033218,-0.076124,0.071582
8094.057126,-0.985289,0.005497,0.020719,0.169544,0.004446,-0.075669,-0.045812
8094.077582,-0.985230,0.005698,0.021728,0.169754,-0.017093,-0.137888,0.014876
8094.097133,-0.985243,0.006060,0.023111,0.169484,0.000417,-0.171896,0.056024
8094.117050,-0.985321,0.005700,0.024182,0.168896,0.040211,-0.034513,0.063654
8094.137069,-0.985451,0.005440,0.024524,0.168092,0.031343,-0.040004,0.072483
8094.157060,-0.985497,0.005336,0.025183,0.167732,0.030180,-0.071987,-0.003011
8094.177092,-0.985476,0.005120,0.025810,0.167765,0.031310,-0.065886,-0.009932
8094.197078,-0.985426,0.004954,0.026898,0.167894,0.032438,-0.145706,-0.024469
8094.217127,-0.985354,0.004955,0.028219,0.168099,0.049369,-0.086975,-0.002019
8094.237140,-0.985375,0.004652,0.028697,0.167903,0.030420,0.020950,0.019426
8094.257097,-0.985437,0.004418,0.028497,0.167579,0.034837,0.064861,0.064326
8094.277069,-0.985672,0.004158,0.028060,0.166270,0.001074,0.040999,0.198974
8094.297100,-0.986010,0.004207,0.027772,0.164303,0.022528,0.053685,0.192652
8094.317112,-0.986225,0.003850,0.027643,0.163036,0.031732,0.033627,0.054915
8094.337110,-0.986248,0.003908,0.027213,0.162972,-0.037779,0.076147,-0.025963
8094.357142,-0.986259,0.004186,0.026511,0.163013,-0.024909,0.068062,0.003180
8094.377087,-0.986268,0.004705,0.025743,0.163065,-0.064762,0.075603,-0.014615
8094.397050,-0.986273,0.005093,0.025041,0.163133,-0.039130,0.076922,-0.024894
8094.417561,-0.986231,0.005689,0.024155,0.163503,-0.107366,0.129572,-0.049030
8094.437114,-0.986118,0.006624,0.022543,0.164377,-0.069710,0.157936,-0.146317
8094.457106,-0.985809,0.006832,0.021403,0.166363,0.033752,0.154248,-0.242343
8094.477054,-0.985429,0.006471,0.019905,0.168797,0.012394,0.206701,-0.245056
8094.497624,-0.985209,0.006724,0.017946,0.170285,-0.090879,0.250694,-0.113631
8094.517227,-0.985204,0.007566,0.016423,0.170430,-0.071514,0.094926,0.064443
8094.537066,-0.985451,0.008144,0.016233,0.168986,-0.010525,0.057023,0.151210
8094.557090,-0.985781,0.007909,0.015339,0.167146,0.118871,0.208901,0.215702
8094.577124,-0.986268,0.006079,0.013865,0.164457,0.298623,0.122242,0.351708
8094.597107,-0.986783,0.002867,0.013523,0.161454,0.394103,0.049637,0.158354
8094.617049,-0.986663,0.000582,0.014405,0.162136,0.018553,-0.110949,-0.353093
8094.637130,-0.986256,0.001496,0.014843,0.164551,0.079513,-0.057041,-0.181290
8094.657169,-0.986062,-0.002522,0.014641,0.165714,0.537665,-0.091356,-0.159565
8094.677730,-0.985539,-0.008761,0.015706,0.168489,0.521079,-0.063491,-0.407145
8094.697059,-0.984976,-0.012369,0.017044,0.171401,0.472867,-0.048019,-0.454132
8094.717295,-0.984309,-0.017785,0.019582,0.174460,0.285990,-0.009640,0.048717
8094.737104,-0.984423,-0.022596,0.020704,0.173124,0.295388,0.077141,0.143298
8094.757085,-0.984583,-0.026617,0.020645,0.171644,0.350059,0.019322,0.143146
8094.777080,-0.984643,-0.031995,0.022398,0.170157,0.543938,-0.191190,0.100405
8094.798813,-0.984599,-0.034667,0.023794,0.169694,0.355390,-0.191714,0.026157
8094.817572,-0.983974,-0.038899,0.024058,0.172346,0.390389,0.123946,-0.430628
8094.837067,-0.982829,-0.042175,0.022966,0.178162,0.200280,0.161075,-0.707798
8094.857032,-0.981599,-0.042663,0.021123,0.184925,-0.036066,0.292347,-0.680350
8094.877059,-0.980533,-0.042427,0.018247,0.190845,-0.114260,0.405823,-0.543835
8094.897043,-0.979630,-0.040536,0.016321,0.195997,-0.389790,0.077332,-0.468495
8094.917056,-0.979078,-0.034395,0.014834,0.200009,-0.868753,0.028128,-0.317980
8094.937064,-0.978708,-0.026192,0.013683,0.203120,-0.834454,-0.169854,-0.325856
8094.957130,-0.978245,-0.020256,0.013807,0.206000,-0.828752,-0.153120,-0.295996
8094.977114,-0.977701,-0.010450,0.013563,0.209301,-0.877209,-0.189113,-0.314056
8094.997245,-0.977011,-0.003589,0.013507,0.212730,-0.645412,-0.082915,-0.390249
8095.018068,-0.976364,0.000121,0.012370,0.215778,-0.289161,0.141788,-0.348715
8095.037380,-0.975509,0.001879,0.009420,0.219752,-0.167141,0.382505,-0.370024
8095.057044,-0.974808,0.002427,0.005446,0.222964,-0.145657,0.473944,-0.247162
8095.077113,-0.974332,0.002033,0.000276,0.225106,-0.080156,0.723784,-0.199607
8095.097022,-0.974046,0.000696,-0.004796,0.226299,-0.035721,0.411443,-0.006706
8095.117086,-0.974157,-0.000702,-0.006234,0.225785,0.091822,0.112753,0.082817
8095.137131,-0.974418,-0.003977,-0.005631,0.224638,0.426440,0.126262,0.055341
8095.157031,-0.974554,-0.009315,-0.004802,0.223907,0.624797,0.113819,0.091099
8095.177045,-0.974603,-0.015032,-0.002149,0.223424,0.588997,-0.312548,-0.089172
8095.197054,-0.974477,-0.017061,0.003508,0.223808,0.243747,-0.618855,0.064888
8095.217094,-0.974789,-0.016572,0.010573,0.222260,0.086422,-0.776687,0.258107
8095.237088,-0.975334,-0.014089,0.016776,0.219643,-0.140930,-0.634166,0.312238
8095.257150,-0.975971,-0.010091,0.020897,0.216662,-0.315544,-0.511462,0.439354
8095.277048,-0.976651,-0.005615,0.024296,0.213378,-0.361855,-0.324980,0.370185
8095.300119,-0.977371,-0.002651,0.025134,0.210019,-0.219241,-0.146929,0.328795
8095.317007,-0.978000,0.000559,0.023538,0.207270,-0.423003,0.148889,0.405218
8095.337066,-0.978735,0.003934,0.020346,0.204078,-0.425815,0.161583,0.276713
8095.357080,-0.979296,0.008539,0.016639,0.201566,-0.506575,0.293581,0.344171
8095.377022,-0.979912,0.012619,0.012501,0.198638,-0.368793,0.296920,0.277848
8095.401369,-0.980196,0.014342,0.010920,0.197207,-0.319056,0.245255,0.314854
8095.417146,-0.980196,0.014342,0.010920,0.197207,-0.319056,0.245255,0.314854
8095.442638,-0.980573,0.016151,0.009731,0.195245,-0.237737,0.093546,0.302681
8095.457002,-0.980899,0.018274,0.010052,0.193395,-0.226864,-0.083066,0.315569
8095.477039,-0.982606,0.024432,0.019961,0.183004,0.020506,-0.563289,0.306502
8095.497034,-0.982872,0.025388,0.023455,0.181021,-0.001943,-0.729132,0.335253
8095.517177,-0.983311,0.026779,0.029059,0.177592,-0.125368,-0.644862,0.410372
8095.537057,-0.983497,0.027960,0.031540,0.175948,-0.173771,-0.632248,0.436160
8095.557000,-0.984334,0.030960,0.035686,0.169864,-0.191990,-0.326319,0.603266
8095.577058,-0.985818,0.033067,0.034564,0.160853,-0.125440,0.371491,0.897351
8095.597005,-0.987033,0.033649,0.030917,0.153874,-0.081579,0.515138,1.110329
8095.617191,-0.988611,0.033673,0.025741,0.144404,-0.049493,0.649335,1.354776
8095.637025,-0.991287,0.031258,0.017051,0.126817,0.496377,0.934960,1.403439
8095.657625,-0.995086,0.011254,0.007271,0.098101,1.114572,-0.093879,1.088203
8095.677778,-0.995945,0.003398,0.013474,0.088879,0.982838,-0.512229,0.742716
8095.697650,-0.996258,-0.003773,0.025931,0.082363,0.695104,-1.488105,0.518599
8095.717622,-0.996037,-0.004381,0.035408,0.081473,-0.641450,-1.861778,-0.438479
8095.737342,-0.994917,0.009078,0.047083,0.088549,-1.977903,-1.375616,-0.858825
8095.755184,-0.993913,0.026720,0.049822,0.094558,-0.767361,0.456241,0.114764
8095.773461,-0.994625,0.026956,0.038602,0.092223,0.187226,0.889651,0.559215
8095.791839,-0.994991,0.024831,0.034402,0.090513,0.335910,0.823497,0.610154
8095.811204,-0.995353,0.023284,0.029680,0.088601,0.429585,0.759864,0.348038
8095.828288,-0.996417,0.005760,0.018436,0.082339,0.222923,0.238564,-0.368047
8095.846570,-0.996165,0.004584,0.010233,0.086775,0.038625,1.235159,-0.423470
8095.864848,-0.995910,0.003145,0.003581,0.090230,0.034037,0.748038,-0.728179
8095.883340,-0.995689,0.003109,0.002025,0.092681,0.022997,0.441312,-0.864540
8095.902088,-0.993874,-0.001686,0.002135,0.110490,0.393395,-0.284838,-1.120335
8095.919826,-0.992746,-0.005110,0.007487,0.119892,0.348559,-0.452903,-0.689330
8095.937958,-0.992277,-0.007159,0.011736,0.123280,0.130256,-0.244608,0.155699
8095.956448,-0.992717,-0.009468,0.012151,0.119480,0.289097,-0.104463,0.641274
8095.974568,-0.993534,-0.012714,0.015245,0.111786,0.210177,-0.621750,0.755790
8095.992836,-0.994155,-0.014042,0.023704,0.104387,0.047545,-1.120392,0.963719
8096.011393,-0.994662,-0.013450,0.033173,0.096778,-0.168711,-0.844349,0.385282
8096.036212,-0.994634,-0.010271,0.035772,0.096527,-0.646786,-0.228733,-0.019646
8096.047655,-0.994508,-0.002494,0.036204,0.098171,-0.759769,-0.302471,-0.315253
8096.065851,-0.993427,-0.000208,0.040562,0.107039,0.795693,-0.612859,-1.682391
8096.084815,-0.991382,-0.006976,0.041100,0.124195,0.340363,0.361786,-1.800817
8096.102513,-0.989612,-0.003768,0.030779,0.140381,-0.716346,1.209994,-1.312546
8096.120914,-0.988824,-0.000591,0.019841,0.147760,-0.391121,0.850000,-0.291276
8096.140682,-0.989268,-0.002158,0.012538,0.145555,0.208029,0.492148,0.679647
8096.157274,-0.990805,-0.001782,0.006120,0.135149,-0.511296,0.703746,1.441285
8096.175499,-0.992552,0.004869,-0.002931,0.121688,-0.837461,1.223013,1.288621
8096.194249,-0.993685,0.008744,-0.012955,0.111112,-0.016723,1.028244,0.818670
8096.212105,-0.994073,0.004413,-0.016189,0.107409,0.707022,0.049913,-0.109632
8096.230509,-0.993609,-0.000460,-0.011671,0.112274,0.509153,-0.531847,-0.754414
8096.248617,-0.992816,-0.002497,-0.002160,0.119609,0.339088,-0.922212,-0.525039
8096.267049,-0.992848,-0.005752,0.013989,0.118421,0.737121,-1.920667,0.488290
8096.285187,-0.993289,-0.012057,0.035828,0.109311,0.701685,-2.026291,0.982674
8096.303519,-0.993665,-0.011989,0.049705,0.100082,-0.322119,-0.828274,0.918830
8096.321834,-0.994932,-0.008086,0.051354,0.086072,-0.196471,0.216148,2.046220
8096.340312,-0.996516,-0.008861,0.048376,0.067355,0.423981,0.435377,2.039923
8096.358315,-0.997708,-0.017567,0.044305,0.048032,1.172881,0.314959,1.348245
8096.376684,-0.998208,-0.023918,0.040270,0.037249,0.413577,0.306088,0.884596
8096.394934,-0.998488,-0.027384,0.035116,0.032227,0.181135,0.767202,-0.186516
8096.413105,-0.998427,-0.028794,0.025894,0.040556,0.059962,1.052906,-1.499912
8096.431351,-0.997711,-0.029946,0.015317,0.058667,0.106767,1.030250,-2.073488
8096.449837,-0.996425,-0.034754,0.005668,0.076796,0.568287,0.973119,-1.474953
8096.467943,-0.995518,-0.042443,-0.001319,0.084505,0.565872,0.530769,-0.203824
8096.486181,-0.995693,-0.045778,-0.002607,0.080583,-0.070716,-0.048591,0.909065
8096.504466,-0.996825,-0.042556,0.000888,0.067296,-0.555179,-0.392782,1.785207
8096.522757,-0.998134,-0.036888,0.006023,0.048295,-0.570309,-0.424780,1.659675
8096.541059,-0.998915,-0.029890,0.009357,0.034460,-0.766327,-0.420080,1.288431
8096.559332,-0.999397,-0.020277,0.010967,0.025962,-0.972899,-0.272318,0.587275
8096.577560,-0.999346,-0.018221,0.014985,0.027393,0.936007,-0.322953,-0.937829
8096.595838,-0.998693,-0.028527,0.018550,0.038135,0.577953,0.007827,-1.135135
8096.614154,-0.998348,-0.029075,0.015538,0.047064,-0.190684,0.264858,-0.702174
8096.632422,-0.998157,-0.030818,0.011931,0.050891,0.247451,0.033808,-0.040873
8096.650654,-0.998196,-0.036109,0.011371,0.046592,0.457991,0.087699,0.782255
8096.669002,-0.998513,-0.039420,0.012124,0.035643,0.185205,0.242721,1.327954
8096.687213,-0.998901,-0.040041,0.010059,0.022171,0.212672,0.520665,1.240849
8096.705486,-0.999054,-0.041520,0.006150,0.011366,0.523337,0.637612,0.705920
8096.723792,-0.998956,-0.045074,0.003246,0.006750,0.379894,0.337181,0.235283
8096.742714,-0.999051,-0.043414,-0.000052,0.003475,-0.256568,0.580110,0.348279
8096.760876,-0.999302,-0.036882,-0.005021,0.003030,-0.785097,0.610693,-0.378928
8096.778613,-0.999508,-0.027315,-0.008700,0.012697,-0.752013,0.063201,-1.384384
8096.796869,-0.999311,-0.023035,-0.008787,0.027751,-0.333469,-0.049516,-1.640175
8096.815245,-0.998903,-0.020881,-0.007741,0.041182,-0.234894,-0.159425,-1.350866
8096.834416,-0.998460,-0.019824,-0.001604,0.051781,-0.130478,-0.851872,-0.586138
8096.851729,-0.998126,-0.022279,0.008016,0.056429,0.340499,-0.976857,-0.369845
