t,q_left_hip_pitch_joint,q_left_hip_roll_joint,q_left_hip_yaw_joint,q_left_knee_joint,q_left_ankle_pitch_joint,q_left_ankle_roll_joint,q_right_hip_pitch_joint,q_right_hip_roll_joint,q_right_hip_yaw_joint,q_right_knee_joint,q_right_ankle_pitch_joint,q_right_ankle_roll_joint,q_waist_yaw_joint,q_waist_pitch_joint,q_waist_roll_joint,q_left_shoulder_pitch_joint,q_left_shoulder_roll_joint,q_left_shoulder_yaw_joint,q_left_elbow_joint,q_left_wrist_yaw_joint,q_left_wrist_pitch_joint,q_left_wrist_roll_joint,q_right_shoulder_pitch_joint,q_right_shoulder_roll_joint,q_right_shoulder_yaw_joint,q_right_elbow_joint,q_right_wrist_yaw_joint,q_right_wrist_pitch_joint,q_right_wrist_roll_joint,q_head_yaw_joint,q_head_pitch_joint
8026.934730,-0.123388,0.007574,0.199127,0.216576,-0.104980,0.003356,-0.170749,-0.038061,-0.199318,0.224246,-0.083889,0.044389,-0.080821,0.029440,0.023942,0.049758,0.115526,-0.704183,-0.562484,-0.234792,0.178721,0.049020,0.140453,-0.133167,0.627677,-0.619815,0.144864,0.182155,-0.147821,0.010115,0.000000
8026.954644,-0.123196,0.011984,0.198360,0.216576,-0.104022,0.003356,-0.170557,-0.033843,-0.199702,0.224437,-0.084080,0.044197,-0.082930,0.027050,0.019298,0.048032,0.128373,-0.703800,-0.562484,-0.234792,0.178721,0.049020,0.142370,-0.120704,0.627677,-0.619815,0.145055,0.182155,-0.147821,0.010019,0.000000
8026.974746,-0.124730,0.017353,0.197593,0.219644,-0.104980,0.004122,-0.170174,-0.028858,-0.200469,0.222520,-0.083122,0.042855,-0.084080,0.024177,0.017325,0.045540,0.136235,-0.703608,-0.562292,-0.234792,0.178721,0.049020,0.144480,-0.113993,0.628827,-0.620582,0.145055,0.182155,-0.147821,0.010019,0.000000
8026.994707,-0.126264,0.020229,0.197401,0.224246,-0.107665,0.005081,-0.168256,-0.026173,-0.200852,0.219069,-0.081971,0.040746,-0.085231,0.023959,0.016597,0.043046,0.137768,-0.703416,-0.562100,-0.234792,0.178721,0.049020,0.145822,-0.112842,0.629594,-0.621349,0.144864,0.182155,-0.147821,0.010115,0.000000
8027.015124,-0.127606,0.021763,0.197209,0.227697,-0.109774,0.005081,-0.166722,-0.024256,-0.201236,0.216192,-0.079670,0.038061,-0.085231,0.025627,0.021054,0.041896,0.132975,-0.703033,-0.562100,-0.234983,0.178721,0.049020,0.144864,-0.118786,0.629786,-0.621541,0.144288,0.182155,-0.147821,0.010115,0.000000
8027.034717,-0.127798,0.021763,0.197018,0.228848,-0.112267,0.005081,-0.165380,-0.024256,-0.201428,0.213892,-0.078136,0.037294,-0.084847,0.027109,0.028829,0.041896,0.121662,-0.703033,-0.562100,-0.235175,0.178721,0.049020,0.141603,-0.130482,0.629786,-0.621541,0.143713,0.182155,-0.147821,0.010019,0.000000
8027.054647,-0.127798,0.017736,0.197018,0.228848,-0.112650,0.005081,-0.164996,-0.028283,-0.201428,0.213125,-0.077944,0.037294,-0.082163,0.027504,0.033442,0.042471,0.109007,-0.703225,-0.562100,-0.235367,0.178721,0.049020,0.138152,-0.142946,0.626718,-0.621541,0.142179,0.182155,-0.147821,0.010019,0.000000
8027.074748,-0.127223,0.011984,0.197785,0.226355,-0.112650,0.004506,-0.164996,-0.033460,-0.201236,0.214658,-0.081012,0.038637,-0.081779,0.030238,0.034802,0.043814,0.101529,-0.703608,-0.563826,-0.235367,0.178721,0.049020,0.133934,-0.152150,0.626526,-0.620966,0.142179,0.182155,-0.147821,0.010019,0.000000
8027.094708,-0.125305,0.008533,0.197977,0.221753,-0.109774,0.002780,-0.166914,-0.036911,-0.200852,0.218493,-0.083697,0.040171,-0.081012,0.031468,0.036047,0.045348,0.100186,-0.703800,-0.564785,-0.235367,0.178721,0.049020,0.131824,-0.152916,0.626335,-0.620390,0.142370,0.182155,-0.147821,0.010019,0.000000
8027.114714,-0.123580,0.007574,0.197977,0.218301,-0.106897,0.002589,-0.168831,-0.037869,-0.200661,0.222328,-0.084656,0.043238,-0.081204,0.031584,0.032971,0.045156,0.105363,-0.703991,-0.562484,-0.234983,0.178721,0.049020,0.132016,-0.146781,0.628252,-0.620390,0.142562,0.182155,-0.147821,0.010211,0.000000
8027.134660,-0.122621,0.008916,0.198168,0.216576,-0.105363,0.002589,-0.169215,-0.036911,-0.200469,0.224054,-0.085614,0.044389,-0.081204,0.031810,0.024873,0.044964,0.116102,-0.703991,-0.562292,-0.234600,0.178721,0.049020,0.135084,-0.135084,0.629211,-0.620390,0.142946,0.182155,-0.147821,0.010115,0.000000
8027.154769,-0.122237,0.012559,0.197977,0.216384,-0.104022,0.002589,-0.169215,-0.033460,-0.200469,0.224246,-0.086381,0.044580,-0.085039,0.030984,0.017975,0.044389,0.128565,-0.703608,-0.561717,-0.234600,0.178721,0.049020,0.138152,-0.121854,0.629211,-0.620390,0.142946,0.182155,-0.147821,0.010019,0.000000
8027.174775,-0.123771,0.018695,0.197018,0.219260,-0.104213,0.002780,-0.169023,-0.027324,-0.201044,0.222712,-0.084847,0.042663,-0.085231,0.028121,0.018424,0.043814,0.136618,-0.703416,-0.561525,-0.234600,0.178721,0.049020,0.140453,-0.113993,0.629594,-0.621158,0.142946,0.182155,-0.147821,0.010115,0.000000
8027.194647,-0.127223,0.023297,0.196634,0.225012,-0.108048,0.004506,-0.168447,-0.023297,-0.202003,0.218685,-0.082163,0.039403,-0.085998,0.028047,0.018019,0.043046,0.137960,-0.703416,-0.560758,-0.234600,0.178721,0.049020,0.143138,-0.112842,0.630361,-0.621924,0.142946,0.182155,-0.147821,0.010115,0.000000
8027.214695,-0.130866,0.024639,0.196251,0.229998,-0.110157,0.004506,-0.167681,-0.021380,-0.202195,0.214275,-0.079478,0.035185,-0.085806,0.027995,0.021816,0.042663,0.132400,-0.703225,-0.560566,-0.234983,0.178721,0.049020,0.143521,-0.119170,0.630553,-0.622116,0.142946,0.182155,-0.147821,0.010115,0.000000
8027.234667,-0.132400,0.024447,0.196059,0.231723,-0.112075,0.004506,-0.167106,-0.021572,-0.202387,0.211399,-0.077752,0.034226,-0.083889,0.028487,0.031040,0.043046,0.120128,-0.703225,-0.560374,-0.235175,0.178721,0.049020,0.141603,-0.131058,0.630553,-0.622116,0.142946,0.182155,-0.147821,0.010115,0.000000
8027.254667,-0.132400,0.020038,0.196251,0.231148,-0.113034,0.004506,-0.166914,-0.025790,-0.202195,0.210440,-0.077369,0.035569,-0.082738,0.029112,0.037039,0.044964,0.106131,-0.703225,-0.560374,-0.235367,0.178721,0.049020,0.138919,-0.144672,0.628060,-0.620774,0.141795,0.182155,-0.147821,0.010115,0.000000
8027.274688,-0.130291,0.013134,0.196634,0.227314,-0.112267,0.003356,-0.166722,-0.032309,-0.202195,0.213125,-0.080821,0.036144,-0.081396,0.032261,0.036635,0.047266,0.098077,-0.703991,-0.562100,-0.235367,0.178721,0.049020,0.135084,-0.154259,0.627485,-0.620774,0.141795,0.182155,-0.147821,0.010115,0.000000
8027.294636,-0.125689,0.008916,0.197593,0.220603,-0.109007,-0.000288,-0.167872,-0.036719,-0.201236,0.219069,-0.085039,0.037869,-0.080629,0.033782,0.038216,0.048607,0.096927,-0.704375,-0.562292,-0.235367,0.178721,0.049020,0.132016,-0.154450,0.626335,-0.619815,0.141795,0.182155,-0.147821,0.010019,0.000000
8027.315889,-0.123196,0.008149,0.198168,0.216384,-0.106131,-0.001438,-0.169981,-0.037678,-0.200086,0.223287,-0.085998,0.044005,-0.080821,0.032901,0.036084,0.048416,0.102104,-0.704375,-0.560758,-0.235175,0.178721,0.049020,0.132208,-0.147931,0.628252,-0.619815,0.142562,0.182155,-0.147821,0.010211,0.000000
8027.334641,-0.122813,0.009491,0.198168,0.214850,-0.104980,-0.001055,-0.170365,-0.036911,-0.200086,0.224629,-0.087532,0.046881,-0.080821,0.029682,0.028072,0.047457,0.112842,-0.704375,-0.560758,-0.234792,0.178721,0.049020,0.136426,-0.136043,0.628827,-0.620007,0.143138,0.182155,-0.147821,0.010019,0.000000
8027.354655,-0.122813,0.012367,0.197593,0.214850,-0.103254,-0.000863,-0.170557,-0.033843,-0.200469,0.224821,-0.088490,0.046690,-0.083697,0.027916,0.020441,0.045923,0.125880,-0.704183,-0.560566,-0.234792,0.178721,0.049020,0.140261,-0.122429,0.629019,-0.620007,0.143138,0.182155,-0.147821,0.010115,0.000000
8027.374686,-0.122813,0.018695,0.196634,0.217726,-0.103254,-0.000096,-0.169215,-0.027899,-0.201620,0.224437,-0.086957,0.043814,-0.085039,0.025848,0.022106,0.043814,0.134509,-0.703416,-0.560374,-0.234792,0.178721,0.049020,0.142562,-0.113993,0.629978,-0.620199,0.143138,0.182155,-0.147821,0.010115,0.000000
8027.394632,-0.125113,0.023872,0.196059,0.223478,-0.107473,0.003164,-0.167297,-0.022913,-0.202579,0.220411,-0.083889,0.039787,-0.085231,0.026339,0.020257,0.040937,0.136810,-0.703225,-0.560374,-0.234600,0.178721,0.049020,0.144480,-0.112267,0.630553,-0.622116,0.143138,0.182155,-0.147821,0.010115,0.000000
8027.415007,-0.127031,0.024831,0.195867,0.228272,-0.109966,0.003931,-0.165188,-0.021380,-0.203154,0.216384,-0.083697,0.036335,-0.083313,0.026922,0.022042,0.039403,0.132975,-0.703225,-0.560374,-0.234600,0.178721,0.049020,0.144096,-0.117252,0.630744,-0.622116,0.142946,0.182155,-0.147821,0.010211,0.000000
8027.434925,-0.127606,0.024639,0.195675,0.229998,-0.110925,0.003739,-0.164421,-0.021380,-0.203154,0.214850,-0.082546,0.034226,-0.082355,0.028614,0.028940,0.039212,0.123963,-0.703225,-0.560374,-0.235175,0.178721,0.049020,0.140836,-0.126647,0.630744,-0.622116,0.142754,0.182155,-0.147821,0.010211,0.000000
8027.454723,-0.128565,0.022147,0.195675,0.230765,-0.112459,0.003547,-0.164229,-0.024256,-0.203154,0.213892,-0.080629,0.034035,-0.081971,0.029898,0.036817,0.041129,0.109007,-0.703225,-0.560566,-0.235367,0.178721,0.049020,0.136043,-0.141412,0.628635,-0.621924,0.141795,0.182155,-0.147821,0.010115,0.000000
8027.474698,-0.128181,0.014669,0.195675,0.227697,-0.111883,0.002780,-0.164229,-0.031158,-0.203154,0.215234,-0.083505,0.036144,-0.080437,0.032265,0.036959,0.044580,0.100186,-0.703608,-0.561717,-0.235367,0.178721,0.049020,0.131824,-0.151958,0.627293,-0.621733,0.141795,0.182155,-0.147821,0.010115,0.000000
8027.494720,-0.124730,0.011792,0.196251,0.222712,-0.108816,-0.000479,-0.165380,-0.034035,-0.202770,0.218877,-0.085998,0.038445,-0.079862,0.034659,0.039864,0.046307,0.096927,-0.704183,-0.561717,-0.235367,0.178721,0.049020,0.128757,-0.154834,0.626718,-0.621158,0.141795,0.182155,-0.147821,0.010019,0.000000
8027.514785,-0.123388,0.010642,0.196826,0.219260,-0.105556,-0.001438,-0.167681,-0.035377,-0.202003,0.222712,-0.085614,0.040937,-0.079862,0.034354,0.038069,0.046690,0.100570,-0.704183,-0.560374,-0.234983,0.178721,0.049020,0.128757,-0.149849,0.626910,-0.620582,0.141987,0.182155,-0.147821,0.010211,0.000000
8027.534693,-0.123196,0.010833,0.197018,0.217343,-0.103638,-0.001438,-0.169406,-0.035377,-0.201812,0.224437,-0.086573,0.043430,-0.079862,0.031774,0.029977,0.046690,0.110733,-0.704183,-0.560374,-0.234792,0.178721,0.049020,0.132592,-0.139111,0.629019,-0.620582,0.142946,0.182155,-0.147821,0.010019,0.000000
8027.554681,-0.123196,0.013902,0.196826,0.216001,-0.102104,-0.001438,-0.169598,-0.032692,-0.202003,0.224821,-0.087915,0.044005,-0.083505,0.030932,0.021780,0.046498,0.124155,-0.703991,-0.560374,-0.234600,0.178721,0.049020,0.137385,-0.125113,0.629211,-0.620582,0.143138,0.182155,-0.147821,0.010019,0.000000
8027.574686,-0.123196,0.019079,0.196443,0.217151,-0.101912,-0.001055,-0.169598,-0.027707,-0.203154,0.224821,-0.086957,0.042280,-0.083505,0.028348,0.020933,0.044964,0.133934,-0.703225,-0.560374,-0.234600,0.178721,0.049020,0.140069,-0.115527,0.629211,-0.620774,0.143330,0.182155,-0.147821,0.010019,0.000000
8027.594667,-0.125689,0.024447,0.195867,0.222136,-0.104213,0.000479,-0.168831,-0.022722,-0.203346,0.221369,-0.083889,0.039403,-0.084847,0.028121,0.018424,0.042471,0.137193,-0.703033,-0.559991,-0.234600,0.178721,0.049020,0.143521,-0.113034,0.629978,-0.622116,0.143330,0.182155,-0.147821,0.010115,0.000000
8027.614756,-0.127606,0.025406,0.195675,0.227505,-0.106897,0.001246,-0.166147,-0.021188,-0.203537,0.217726,-0.083697,0.036144,-0.083505,0.028835,0.018110,0.040746,0.134701,-0.703033,-0.559991,-0.234792,0.178721,0.049020,0.144288,-0.116485,0.630169,-0.621924,0.143138,0.182155,-0.147821,0.010115,0.000000
8027.634650,-0.127990,0.025406,0.195484,0.229614,-0.108816,0.001246,-0.164804,-0.021188,-0.204113,0.216576,-0.083122,0.034418,-0.082163,0.029657,0.024350,0.040362,0.125689,-0.703033,-0.559991,-0.235175,0.178721,0.049020,0.142754,-0.125689,0.630169,-0.621924,0.142754,0.182155,-0.147821,0.010019,0.000000
8027.654684,-0.127990,0.023681,0.195292,0.230189,-0.111116,0.001246,-0.164613,-0.023297,-0.204304,0.216384,-0.082546,0.034418,-0.081588,0.030062,0.030912,0.041321,0.113609,-0.703033,-0.559991,-0.235175,0.178721,0.049020,0.140261,-0.137385,0.629211,-0.621349,0.142370,0.182155,-0.147821,0.010019,0.000000
8027.674619,-0.127798,0.017928,0.195292,0.229614,-0.111691,0.000863,-0.164229,-0.028474,-0.205263,0.217343,-0.084847,0.034801,-0.080821,0.029672,0.035597,0.043430,0.105747,-0.703033,-0.560950,-0.235367,0.178721,0.049020,0.136618,-0.146205,0.628635,-0.621158,0.142370,0.182155,-0.147821,0.010019,0.000000
8027.694626,-0.126264,0.014093,0.195100,0.226355,-0.111691,-0.000671,-0.164613,-0.032309,-0.205263,0.220219,-0.088874,0.038253,-0.079670,0.034603,0.034016,0.045732,0.101145,-0.703225,-0.561908,-0.235367,0.178721,0.049020,0.132975,-0.150232,0.627677,-0.620966,0.142370,0.182155,-0.147821,0.010019,0.000000
8027.719650,-0.123771,0.012367,0.195292,0.222328,-0.111308,-0.003164,-0.165763,-0.034418,-0.205263,0.223287,-0.091558,0.040362,-0.079862,0.036747,0.033091,0.046307,0.102871,-0.703416,-0.562100,-0.235367,0.178721,0.049020,0.130866,-0.148123,0.626910,-0.620774,0.143138,0.182155,-0.147821,0.010019,0.000000
8027.743305,-0.123580,0.012176,0.195292,0.221945,-0.110925,-0.003739,-0.166147,-0.034610,-0.205071,0.223670,-0.091750,0.040746,-0.080054,0.036960,0.032852,0.046307,0.103254,-0.703416,-0.561525,-0.235367,0.178721,0.049020,0.130866,-0.147548,0.627101,-0.620774,0.143138,0.182155,-0.147821,0.009827,0.000000
8027.755242,-0.123580,0.012176,0.195292,0.221945,-0.110925,-0.003739,-0.166147,-0.034610,-0.205071,0.223670,-0.091750,0.040746,-0.080054,0.036960,0.032852,0.046307,0.103254,-0.703416,-0.561525,-0.235367,0.178721,0.049020,0.130866,-0.147548,0.627101,-0.620774,0.143138,0.182155,-0.147821,0.009827,0.000000
8027.774618,-0.125689,0.016970,0.195100,0.218301,-0.102871,-0.004122,-0.169981,-0.030392,-0.205838,0.225204,-0.092900,0.042280,-0.082355,0.030519,0.006799,0.045732,0.133550,-0.703416,-0.560374,-0.235175,0.178721,0.049020,0.139494,-0.114376,0.629211,-0.620966,0.144096,0.182155,-0.147821,0.010115,0.000000
8027.795271,-0.127990,0.020613,0.193566,0.218301,-0.101145,-0.002013,-0.171324,-0.026749,-0.206989,0.225012,-0.091558,0.041321,-0.082738,0.023781,0.001772,0.045923,0.141987,-0.703225,-0.560183,-0.235175,0.178721,0.049020,0.145630,-0.105556,0.629786,-0.620966,0.144096,0.182155,-0.147821,0.010115,0.000000
8027.814640,-0.129332,0.025981,0.192608,0.221561,-0.103254,-0.000863,-0.170749,-0.021188,-0.208139,0.222136,-0.089449,0.038637,-0.083697,0.023495,0.001611,0.046115,0.144096,-0.703225,-0.558840,-0.235175,0.178721,0.049020,0.152341,-0.102871,0.630169,-0.622116,0.144096,0.182155,-0.147821,0.010115,0.000000
8027.834615,-0.131249,0.028666,0.191266,0.229231,-0.107089,0.000671,-0.166147,-0.017929,-0.208523,0.216384,-0.085614,0.033651,-0.081779,0.023713,0.005075,0.045923,0.139303,-0.703225,-0.558840,-0.235559,0.178721,0.049020,0.156368,-0.106706,0.630169,-0.622116,0.144096,0.182155,-0.147821,0.010307,0.000000
8027.854688,-0.131441,0.028474,0.191074,0.234600,-0.110925,0.000671,-0.161161,-0.017929,-0.208523,0.211015,-0.085231,0.031158,-0.079478,0.025378,0.013065,0.045923,0.127798,-0.703225,-0.559032,-0.235942,0.178721,0.049020,0.157518,-0.117636,0.630361,-0.622116,0.143905,0.182155,-0.147821,0.010115,0.000000
8027.874690,-0.131441,0.027132,0.191074,0.236901,-0.116485,0.000671,-0.159052,-0.019270,-0.208714,0.208523,-0.084464,0.030775,-0.079094,0.027735,0.026175,0.048799,0.112267,-0.703225,-0.559032,-0.236517,0.178721,0.049020,0.156176,-0.132400,0.630361,-0.622116,0.143905,0.182155,-0.147821,0.010115,0.000000
8027.894749,-0.129332,0.021572,0.191074,0.236901,-0.120128,0.000479,-0.157710,-0.024831,-0.208523,0.208331,-0.085998,0.032117,-0.078136,0.031989,0.029901,0.050525,0.099803,-0.703608,-0.559799,-0.236517,0.178721,0.049020,0.152725,-0.144864,0.626335,-0.621924,0.143905,0.182155,-0.147821,0.010115,0.000000
8027.915541,-0.128757,0.015052,0.191649,0.234600,-0.119936,-0.000863,-0.157710,-0.030775,-0.208139,0.210248,-0.089257,0.034801,-0.075451,0.034728,0.031745,0.052826,0.094626,-0.703991,-0.561525,-0.236517,0.178721,0.049020,0.148123,-0.150424,0.626143,-0.620966,0.143905,0.182155,-0.147821,0.010115,0.000000
8027.937795,-0.128373,0.013134,0.191649,0.233449,-0.119745,-0.001630,-0.158093,-0.032884,-0.208139,0.211591,-0.090600,0.034993,-0.075835,0.035379,0.032490,0.053018,0.094051,-0.704183,-0.561525,-0.236517,0.178721,0.048638,0.146973,-0.151382,0.626143,-0.620966,0.143905,0.182155,-0.147821,0.010115,0.000000
8027.954654,-0.127606,0.011600,0.191841,0.230957,-0.118594,-0.003547,-0.159819,-0.034418,-0.208139,0.213508,-0.091175,0.035377,-0.076219,0.035174,0.033704,0.053209,0.093092,-0.704566,-0.561525,-0.236326,0.178721,0.048638,0.145247,-0.152341,0.625951,-0.620966,0.143905,0.182155,-0.147821,0.010115,0.000000
8027.974634,-0.127031,0.011025,0.192991,0.226546,-0.117636,-0.006615,-0.164038,-0.035185,-0.206989,0.216959,-0.091366,0.036144,-0.076602,0.036347,0.036496,0.053209,0.092709,-0.704950,-0.560950,-0.235942,0.178721,0.048638,0.143521,-0.152533,0.625951,-0.620774,0.143905,0.182155,-0.147821,0.009923,0.000000
8027.994750,-0.127798,0.010067,0.193950,0.221753,-0.113609,-0.006807,-0.169790,-0.036335,-0.205647,0.219644,-0.088682,0.038061,-0.076602,0.034412,0.036690,0.053209,0.096735,-0.704950,-0.561525,-0.235751,0.178721,0.048638,0.142562,-0.148890,0.627677,-0.620774,0.145247,0.182155,-0.147821,0.010019,0.000000
8028.014726,-0.131824,0.009491,0.195292,0.213124,-0.101720,-0.004122,-0.178802,-0.036719,-0.203537,0.222136,-0.087148,0.044389,-0.076985,0.022840,0.021736,0.051292,0.119936,-0.704759,-0.561717,-0.235367,0.178721,0.048638,0.148123,-0.123388,0.628060,-0.620774,0.147164,0.182155,-0.147821,0.010019,0.000000
8028.034651,-0.133167,0.017161,0.192608,0.206605,-0.089832,-0.000288,-0.181103,-0.029049,-0.206222,0.223479,-0.084847,0.044197,-0.079094,0.002383,-0.015704,0.050909,0.159244,-0.703800,-0.561333,-0.235367,0.178721,0.048638,0.167872,-0.083697,0.629594,-0.620774,0.147356,0.182155,-0.147821,0.010115,0.000000
8028.054690,-0.129140,0.025215,0.191649,0.210440,-0.090983,-0.000096,-0.174967,-0.021188,-0.207372,0.222520,-0.081779,0.038637,-0.081396,0.001681,-0.018074,0.047649,0.167872,-0.702457,-0.560374,-0.235367,0.178721,0.048638,0.172091,-0.078328,0.631703,-0.624226,0.147164,0.182155,-0.147821,0.010115,0.000000
8028.074688,-0.127414,0.032692,0.189923,0.223670,-0.103446,0.001438,-0.163846,-0.013326,-0.207564,0.213700,-0.078136,0.034610,-0.081204,0.007680,-0.019747,0.043622,0.164804,-0.702457,-0.559032,-0.235559,0.178721,0.048638,0.173049,-0.082163,0.634196,-0.624992,0.146398,0.182155,-0.147821,0.010019,0.000000
8028.094694,-0.127414,0.034035,0.188773,0.238243,-0.112075,-0.001822,-0.150807,-0.012367,-0.209673,0.202578,-0.078136,0.031158,-0.080245,0.015669,-0.017940,0.041129,0.153684,-0.702457,-0.559032,-0.237860,0.178721,0.048638,0.167872,-0.094051,0.635538,-0.623650,0.144480,0.182155,-0.147821,0.010115,0.000000
8028.115302,-0.126647,0.034035,0.188581,0.246488,-0.118402,-0.003931,-0.143713,-0.012367,-0.209865,0.196251,-0.078328,0.028090,-0.079286,0.024433,-0.007656,0.039595,0.136043,-0.702457,-0.559032,-0.239969,0.178721,0.048638,0.161929,-0.110924,0.634196,-0.623075,0.142370,0.182155,-0.147821,0.010115,0.000000
8028.134610,-0.126647,0.031158,0.188581,0.248981,-0.126264,-0.005273,-0.142946,-0.015819,-0.209673,0.195675,-0.077752,0.025215,-0.079286,0.033250,0.010381,0.039595,0.115718,-0.702457,-0.562675,-0.240544,0.178721,0.048638,0.153492,-0.133358,0.634196,-0.623842,0.142370,0.182155,-0.148203,0.010115,0.000000
8028.154678,-0.127031,0.025790,0.189157,0.247063,-0.131633,-0.005656,-0.146014,-0.021955,-0.209673,0.197018,-0.078519,0.024447,-0.079094,0.037118,0.025128,0.040362,0.096352,-0.702649,-0.563251,-0.240736,0.178721,0.048638,0.147164,-0.154259,0.632087,-0.624801,0.142562,0.182155,-0.148203,0.010019,0.000000
8028.174653,-0.129140,0.014669,0.189923,0.239969,-0.130099,-0.005656,-0.153684,-0.032117,-0.209290,0.203345,-0.081971,0.026365,-0.077560,0.040067,0.026239,0.043430,0.082546,-0.703225,-0.563826,-0.239969,0.178721,0.048638,0.140453,-0.167872,0.628444,-0.623458,0.142370,0.182155,-0.148203,0.010019,0.000000
8028.194606,-0.129907,0.004122,0.191074,0.229039,-0.120895,-0.009108,-0.163654,-0.042088,-0.208331,0.213892,-0.085806,0.028474,-0.077177,0.044035,0.028844,0.048416,0.081396,-0.705142,-0.562675,-0.238435,0.178721,0.048638,0.135084,-0.167681,0.625951,-0.618665,0.144288,0.182155,-0.148203,0.010019,0.000000
8028.214628,-0.116293,0.002972,0.199702,0.214083,-0.109774,-0.009491,-0.163270,-0.043430,-0.204688,0.221561,-0.078711,0.037869,-0.077944,0.056975,0.028603,0.048032,0.087532,-0.710894,-0.560566,-0.229039,0.178721,0.048638,0.131058,-0.159819,0.627485,-0.617323,0.142179,0.182155,-0.148203,0.010115,0.000000
8028.234644,-0.101720,0.003164,0.203729,0.203154,-0.098269,-0.005273,-0.155984,-0.042280,-0.201044,0.221561,-0.070274,0.045731,-0.076794,0.070404,0.021289,0.046882,0.101529,-0.716838,-0.557498,-0.209481,0.178721,0.048257,0.130482,-0.144864,0.636880,-0.616172,0.138727,0.182155,-0.148203,0.010019,0.000000
8028.254671,-0.099036,0.004122,0.205071,0.202579,-0.095777,-0.000863,-0.151958,-0.040171,-0.199318,0.220603,-0.070849,0.046498,-0.076602,0.076923,0.008100,0.048991,0.117444,-0.719139,-0.555581,-0.192416,0.179484,0.047112,0.135851,-0.128948,0.647618,-0.615789,0.129140,0.182918,-0.148203,0.010019,0.000000
8028.274708,-0.097119,0.009491,0.206989,0.205647,-0.097119,0.000288,-0.148315,-0.035569,-0.199318,0.220027,-0.072959,0.046114,-0.081012,0.077928,0.004763,0.049950,0.132783,-0.720290,-0.554239,-0.178227,0.180629,0.045205,0.140645,-0.114184,0.657781,-0.614830,0.110733,0.183299,-0.148203,0.010019,0.000000
8028.294665,-0.098269,0.017736,0.207372,0.210440,-0.106131,0.004698,-0.147548,-0.027324,-0.199510,0.216001,-0.072767,0.044197,-0.081204,0.079661,0.004099,0.049566,0.137193,-0.721248,-0.550979,-0.166530,0.181392,0.042916,0.145439,-0.109965,0.670436,-0.612529,0.098653,0.184825,-0.147440,0.010115,0.000000
8028.314620,-0.100762,0.020421,0.207564,0.218685,-0.113417,0.008724,-0.143330,-0.023872,-0.199702,0.209481,-0.072192,0.041321,-0.078903,0.082190,0.004190,0.047457,0.137002,-0.724316,-0.550979,-0.161353,0.181010,0.038720,0.147931,-0.112075,0.677531,-0.611954,0.079094,0.184825,-0.145533,0.010307,0.000000
8028.334676,-0.101529,0.021188,0.209481,0.226546,-0.113801,0.008724,-0.138727,-0.023297,-0.200086,0.205263,-0.070658,0.035952,-0.078903,0.090590,0.009939,0.044389,0.128948,-0.732561,-0.550787,-0.154834,0.180247,0.033761,0.146014,-0.122429,0.685392,-0.610804,0.063947,0.184825,-0.142862,0.010115,0.000000
