t,target_left_hip_pitch_joint,target_left_hip_roll_joint,target_left_hip_yaw_joint,target_left_knee_joint,target_left_ankle_pitch_joint,target_left_ankle_roll_joint,target_right_hip_pitch_joint,target_right_hip_roll_joint,target_right_hip_yaw_joint,target_right_knee_joint,target_right_ankle_pitch_joint,target_right_ankle_roll_joint,target_waist_yaw_joint,target_waist_pitch_joint,target_waist_roll_joint,target_left_shoulder_pitch_joint,target_left_shoulder_roll_joint,target_left_shoulder_yaw_joint,target_left_elbow_joint,target_left_wrist_yaw_joint,target_left_wrist_pitch_joint,target_left_wrist_roll_joint,target_right_shoulder_pitch_joint,target_right_shoulder_roll_joint,target_right_shoulder_yaw_joint,target_right_elbow_joint,target_right_wrist_yaw_joint,target_right_wrist_pitch_joint,target_right_wrist_roll_joint,target_head_yaw_joint,target_head_pitch_joint
8005.015486,-0.184830,-0.009673,0.080189,0.252875,-0.338779,-0.096245,-0.161948,-0.046072,-0.101130,0.280598,-0.320781,0.071205,-0.073652,0.068640,0.064063,0.105288,0.251861,-0.452598,-0.607117,-0.115493,0.126615,0.028892,0.188038,-0.219425,0.403551,-0.668337,0.154783,0.127541,-0.109413,-0.010000,0.005504
8005.035395,-0.174730,-0.005645,0.083132,0.250344,-0.335921,-0.103707,-0.164094,-0.040945,-0.101749,0.282276,-0.316108,0.064643,-0.078146,0.039419,0.062285,0.104333,0.251381,-0.460902,-0.608302,-0.118503,0.128461,0.029313,0.189497,-0.218542,0.409324,-0.669186,0.155497,0.129400,-0.111009,-0.010000,0.005573
8005.055413,-0.174019,-0.004063,0.081048,0.245030,-0.322737,-0.110042,-0.158962,-0.040890,-0.108936,0.284608,-0.304434,0.059246,-0.078569,0.043601,0.034049,0.105252,0.253359,-0.467664,-0.606303,-0.120674,0.130311,0.029735,0.188773,-0.220471,0.414262,-0.669507,0.155181,0.131263,-0.112607,-0.010000,0.005655
8005.075460,-0.178640,-0.002572,0.078273,0.240253,-0.312974,-0.113385,-0.151654,-0.040975,-0.111681,0.286407,-0.289893,0.055427,-0.082098,0.045446,0.017516,0.101751,0.250688,-0.474582,-0.607987,-0.121943,0.132164,0.030158,0.190866,-0.225067,0.420112,-0.667073,0.158751,0.133130,-0.114209,-0.010000,0.005745
8005.095475,-0.180555,-0.002111,0.079575,0.235103,-0.307249,-0.115786,-0.146367,-0.040520,-0.113876,0.284939,-0.285066,0.056180,-0.079277,0.040763,0.011113,0.102369,0.248272,-0.480236,-0.609183,-0.121423,0.134016,0.030581,0.194736,-0.227901,0.425837,-0.665912,0.162978,0.134996,-0.115809,-0.010000,0.005771
8005.115433,-0.178944,-0.000325,0.082043,0.230967,-0.314337,-0.117262,-0.143621,-0.039040,-0.115778,0.282786,-0.299084,0.058377,-0.082215,0.028341,0.008001,0.096523,0.246087,-0.485675,-0.612882,-0.122737,0.135865,0.031003,0.189482,-0.227231,0.430046,-0.669429,0.165643,0.136858,-0.117407,-0.010000,0.005736
8005.135399,-0.172709,-0.000970,0.086486,0.227547,-0.307271,-0.117961,-0.144626,-0.037495,-0.115538,0.275510,-0.298947,0.061716,-0.081734,0.036575,0.000132,0.095219,0.246413,-0.493195,-0.614172,-0.123013,0.137713,0.031424,0.185594,-0.228244,0.433429,-0.673705,0.168537,0.138719,-0.119004,-0.010000,0.005675
8005.155502,-0.167775,-0.003501,0.089794,0.224555,-0.286473,-0.119616,-0.145009,-0.036717,-0.116737,0.269159,-0.282232,0.061027,-0.084915,0.048190,0.003051,0.090854,0.246673,-0.499672,-0.617650,-0.124102,0.139568,0.031848,0.188696,-0.228050,0.438684,-0.675744,0.171238,0.140589,-0.120607,-0.010000,0.005588
8005.175556,-0.164607,-0.006059,0.092328,0.221662,-0.265043,-0.121747,-0.142945,-0.035272,-0.118432,0.265934,-0.264473,0.059738,-0.085994,0.064135,-0.000034,0.089454,0.247428,-0.505727,-0.618533,-0.125138,0.141424,0.032271,0.191880,-0.228892,0.444781,-0.676232,0.173506,0.142458,-0.122211,-0.010000,0.005500
8005.195475,-0.163854,-0.006542,0.093191,0.217683,-0.248918,-0.125313,-0.137863,-0.034003,-0.122413,0.267669,-0.256966,0.056249,-0.084361,0.069737,-0.006073,0.089736,0.243732,-0.511375,-0.618035,-0.128823,0.143272,0.032693,0.189386,-0.229891,0.450646,-0.679760,0.177282,0.144319,-0.123807,-0.010000,0.005343
8005.216210,-0.161754,-0.007259,0.095452,0.214865,-0.240896,-0.127783,-0.134935,-0.033238,-0.124577,0.265769,-0.253632,0.054413,-0.083249,0.067074,0.013453,0.090886,0.242613,-0.518064,-0.616924,-0.132562,0.145164,0.033125,0.187704,-0.231231,0.456924,-0.681080,0.180352,0.146225,-0.125443,-0.010000,0.005125
8005.235427,-0.154442,-0.007816,0.097766,0.211739,-0.226513,-0.129441,-0.136457,-0.031302,-0.125055,0.263831,-0.245505,0.052224,-0.076463,0.056862,0.011699,0.094008,0.247323,-0.526381,-0.612422,-0.134941,0.146984,0.033540,0.179477,-0.232080,0.463700,-0.684934,0.183829,0.148059,-0.127015,-0.010000,0.004887
8005.255456,-0.145961,-0.009316,0.100724,0.211222,-0.198308,-0.130928,-0.133181,-0.030281,-0.125571,0.262004,-0.220140,0.046235,-0.082792,0.037315,0.020659,0.095093,0.249912,-0.533304,-0.610652,-0.138181,0.148825,0.033960,0.185690,-0.233307,0.470394,-0.682967,0.186099,0.149913,-0.128606,-0.010000,0.004651
8005.275518,-0.136652,-0.009973,0.104610,0.212163,-0.175525,-0.132789,-0.128412,-0.028194,-0.124986,0.258749,-0.199733,0.041061,-0.087354,0.024320,0.033225,0.094555,0.250671,-0.539488,-0.609093,-0.142604,0.150676,0.034382,0.196537,-0.236388,0.475180,-0.676995,0.189616,0.151778,-0.130206,-0.010000,0.004406
8005.295457,-0.132976,-0.012040,0.107906,0.210727,-0.139812,-0.135414,-0.123521,-0.029278,-0.123638,0.257221,-0.165013,0.036062,-0.086234,0.037246,0.064793,0.088568,0.251099,-0.544945,-0.611143,-0.144895,0.152523,0.034804,0.198462,-0.231633,0.482215,-0.679679,0.192636,0.153638,-0.131802,-0.010000,0.004136
8005.315566,-0.130323,-0.013464,0.107163,0.210492,-0.148956,-0.138179,-0.121474,-0.029246,-0.123568,0.252860,-0.183436,0.040427,-0.086631,0.052076,0.062096,0.085781,0.252781,-0.550407,-0.611984,-0.147396,0.154379,0.035227,0.196828,-0.226214,0.487674,-0.683772,0.195080,0.155507,-0.133405,-0.010000,0.003785
8005.335534,-0.128681,-0.012903,0.108835,0.205389,-0.126518,-0.139714,-0.116597,-0.027461,-0.124223,0.249847,-0.169477,0.041781,-0.079532,0.068905,0.041967,0.089908,0.252641,-0.558028,-0.610749,-0.148858,0.156229,0.035649,0.191682,-0.228540,0.494271,-0.685336,0.197646,0.157371,-0.135004,-0.010000,0.003429
8005.355460,-0.124731,-0.014172,0.111520,0.203792,-0.108510,-0.141714,-0.113450,-0.024246,-0.124882,0.247864,-0.151063,0.040965,-0.079351,0.072736,0.024836,0.089234,0.254126,-0.564302,-0.611280,-0.150933,0.158075,0.036071,0.191280,-0.232509,0.499738,-0.686229,0.200156,0.159231,-0.136600,-0.010000,0.003019
8005.375439,-0.119793,-0.012910,0.111977,0.204023,-0.076486,-0.144366,-0.109910,-0.022073,-0.128345,0.248376,-0.118289,0.034415,-0.072053,0.018308,0.043874,0.091695,0.254549,-0.569087,-0.612499,-0.154836,0.159923,0.036492,0.186643,-0.237300,0.502804,-0.688571,0.203203,0.161092,-0.138197,-0.010000,0.002551
8005.395735,-0.108454,-0.014624,0.117799,0.204668,-0.075445,-0.147164,-0.110254,-0.020916,-0.125451,0.246105,-0.121663,0.035379,-0.081553,0.006117,0.026593,0.097253,0.247593,-0.576492,-0.614418,-0.158693,0.161790,0.036918,0.206420,-0.237012,0.513258,-0.683792,0.205086,0.162973,-0.139810,-0.010000,0.002026
8005.415852,-0.101036,-0.014169,0.121209,0.202979,-0.069270,-0.148317,-0.114944,-0.018126,-0.124781,0.240836,-0.120291,0.036193,-0.087706,0.005912,0.015537,0.089459,0.247673,-0.582659,-0.618735,-0.162238,0.163653,0.037344,0.210154,-0.238649,0.519901,-0.686140,0.206658,0.164850,-0.141420,-0.010000,0.001492
8005.435436,-0.092490,-0.016984,0.121668,0.202660,-0.051020,-0.147618,-0.116316,-0.015373,-0.123295,0.235813,-0.093248,0.037063,-0.089174,0.006189,-0.010585,0.079655,0.245472,-0.586523,-0.626025,-0.167302,0.165484,0.037761,0.208535,-0.242959,0.524222,-0.689106,0.209501,0.166694,-0.143002,-0.010000,0.000911
8005.455511,-0.083870,-0.019618,0.122845,0.201452,-0.032484,-0.149754,-0.116050,-0.014159,-0.123188,0.232573,-0.077038,0.036970,-0.092246,0.003001,-0.023377,0.071028,0.247490,-0.592055,-0.627610,-0.171022,0.167332,0.038183,0.205082,-0.247759,0.527694,-0.688309,0.210163,0.168555,-0.144599,-0.010000,0.000300
8005.475460,-0.078049,-0.023647,0.125099,0.199325,-0.026322,-0.150926,-0.113907,-0.013032,-0.122746,0.228227,-0.083639,0.041347,-0.094185,-0.006767,-0.018522,0.065662,0.245540,-0.597143,-0.628812,-0.176099,0.169179,0.038604,0.207025,-0.246549,0.536012,-0.689335,0.209900,0.170415,-0.146195,-0.010000,-0.000370
8005.495449,-0.074815,-0.025384,0.125944,0.198890,-0.010253,-0.151407,-0.111365,-0.013304,-0.123345,0.224601,-0.064827,0.040298,-0.091868,-0.002087,0.001493,0.066317,0.238125,-0.604598,-0.631468,-0.178310,0.171027,0.039026,0.204887,-0.241520,0.544057,-0.694420,0.210618,0.172277,-0.147792,-0.010000,-0.001179
8005.515458,-0.073711,-0.027475,0.127920,0.194995,0.008324,-0.153361,-0.107988,-0.010334,-0.123006,0.222722,-0.041932,0.034658,-0.087517,0.010831,0.020572,0.075272,0.233615,-0.610921,-0.630602,-0.179658,0.172877,0.039448,0.208420,-0.242572,0.550687,-0.692747,0.212980,0.174141,-0.149391,-0.010000,-0.002013
8005.535375,-0.073866,-0.027979,0.129469,0.190735,0.016785,-0.154785,-0.099540,-0.009830,-0.125521,0.223025,-0.033667,0.032930,-0.084094,-0.010797,0.034946,0.083127,0.237412,-0.616556,-0.628106,-0.183826,0.174723,0.039869,0.207470,-0.241965,0.557179,-0.692195,0.213945,0.176000,-0.150986,-0.010000,-0.002884
8005.555384,-0.075920,-0.027197,0.133614,0.186224,0.033037,-0.155462,-0.093655,-0.011299,-0.131045,0.224778,-0.016217,0.029503,-0.092553,-0.027272,0.033503,0.079328,0.238522,-0.623103,-0.629098,-0.188206,0.176572,0.040291,0.205176,-0.237216,0.563442,-0.696654,0.214685,0.177863,-0.152584,-0.010000,-0.003748
8005.575454,-0.070121,-0.026000,0.140867,0.183965,0.026319,-0.154054,-0.086505,-0.010394,-0.132564,0.224552,-0.020140,0.030042,-0.077534,-0.048146,0.036361,0.084617,0.239585,-0.631628,-0.625924,-0.188971,0.178426,0.040715,0.195579,-0.236727,0.572746,-0.696399,0.216885,0.179731,-0.154186,-0.010000,-0.004638
8005.595403,-0.061019,-0.025377,0.142710,0.184847,0.040513,-0.153773,-0.087291,-0.008718,-0.133642,0.220080,-0.001033,0.027170,-0.072502,-0.046433,0.044221,0.091200,0.242669,-0.640206,-0.623803,-0.191929,0.180275,0.041136,0.188170,-0.233031,0.580536,-0.701166,0.219624,0.181593,-0.155784,-0.009089,-0.005528
8005.615754,-0.047981,-0.025921,0.148516,0.185895,0.038772,-0.155945,-0.094915,-0.006065,-0.132162,0.212559,-0.004653,0.027810,-0.080758,-0.047971,0.047192,0.083448,0.246758,-0.648482,-0.624318,-0.192071,0.182146,0.041563,0.184451,-0.231919,0.586692,-0.703443,0.219802,0.183477,-0.157400,-0.005693,-0.006393
8005.635464,-0.043010,-0.028379,0.152423,0.181756,0.035160,-0.156623,-0.097337,-0.005286,-0.134305,0.205920,-0.012392,0.030106,-0.088582,-0.033067,0.036154,0.076146,0.248373,-0.655691,-0.626842,-0.194012,0.183987,0.041983,0.185329,-0.231187,0.593718,-0.703521,0.219899,0.185332,-0.158991,-0.001234,-0.007270
8005.655587,-0.043170,-0.028338,0.153135,0.180759,0.026635,-0.156862,-0.097683,-0.002670,-0.136330,0.205258,-0.023816,0.029150,-0.087415,-0.006206,0.033981,0.070252,0.248611,-0.657843,-0.628438,-0.195553,0.184664,0.042138,0.187054,-0.226229,0.598400,-0.701502,0.219333,0.186014,-0.159576,0.003550,-0.008164
8005.675440,-0.041475,-0.030134,0.154655,0.180676,0.022978,-0.157669,-0.101006,-0.001324,-0.136511,0.204408,-0.026444,0.027259,-0.085611,0.009890,0.034603,0.066970,0.249648,-0.659505,-0.630253,-0.196344,0.184912,0.042194,0.188818,-0.227343,0.600557,-0.699446,0.219530,0.186264,-0.159790,0.007640,-0.009070
8005.695482,-0.038819,-0.032980,0.156137,0.181388,0.013551,-0.156555,-0.105711,0.001584,-0.136614,0.202038,-0.037764,0.029459,-0.083704,0.022285,0.030189,0.066671,0.251068,-0.661459,-0.631848,-0.196489,0.185003,0.042215,0.190806,-0.228478,0.601605,-0.697771,0.218752,0.186355,-0.159869,0.009136,-0.009660
8005.715870,-0.037060,-0.034928,0.157952,0.180575,0.003732,-0.156512,-0.108787,0.003440,-0.136918,0.199980,-0.050003,0.032589,-0.085092,0.029175,0.013736,0.067194,0.248401,-0.663498,-0.633269,-0.196284,0.185036,0.042223,0.188113,-0.227351,0.601075,-0.698608,0.218736,0.186388,-0.159897,0.009684,-0.009875
8005.737153,-0.036090,-0.035372,0.160064,0.179008,-0.000642,-0.154653,-0.109900,0.006225,-0.137475,0.200020,-0.060004,0.034765,-0.086556,0.029057,-0.016636,0.067451,0.246832,-0.665787,-0.633647,-0.197210,0.185048,0.042225,0.185633,-0.227084,0.599658,-0.698490,0.218670,0.186401,-0.159908,0.009884,-0.009954
8005.759784,-0.034539,-0.035006,0.161486,0.178726,-0.006560,-0.152456,-0.111542,0.008910,-0.138654,0.200065,-0.068300,0.035948,-0.084471,0.031086,-0.038018,0.066637,0.246297,-0.666723,-0.634928,-0.197584,0.185052,0.042226,0.182758,-0.226812,0.598555,-0.698587,0.218289,0.186405,-0.159912,0.009958,-0.009983
8005.775443,-0.032095,-0.034340,0.163660,0.180013,0.003175,-0.150561,-0.113213,0.010424,-0.138165,0.199856,-0.057411,0.035133,-0.083149,0.001594,-0.026399,0.063130,0.247954,-0.666176,-0.637106,-0.199995,0.185054,0.042227,0.180301,-0.225946,0.598895,-0.699072,0.218263,0.186407,-0.159913,0.009985,-0.009994
8005.795389,-0.031143,-0.036785,0.165541,0.182243,0.005199,-0.148862,-0.112268,0.008869,-0.138117,0.199704,-0.058914,0.036587,-0.085258,-0.028496,-0.006019,0.060007,0.247050,-0.665707,-0.638937,-0.200956,0.185055,0.042227,0.179303,-0.227682,0.599128,-0.698013,0.217843,0.186407,-0.159914,0.009994,-0.009998
8005.815492,-0.030337,-0.038654,0.166090,0.183570,0.006134,-0.148490,-0.112177,0.009814,-0.138029,0.200403,-0.060832,0.034808,-0.088114,-0.041746,-0.004548,0.056969,0.243251,-0.665542,-0.641378,-0.201142,0.185055,0.042227,0.178737,-0.229383,0.599255,-0.697460,0.217871,0.186408,-0.159914,0.009998,-0.009999
8005.835444,-0.029653,-0.039758,0.166430,0.182906,0.001880,-0.149416,-0.113439,0.011488,-0.138179,0.199988,-0.068041,0.035929,-0.089885,-0.040977,-0.000666,0.053301,0.241484,-0.665271,-0.642631,-0.201593,0.185055,0.042227,0.177505,-0.231695,0.599048,-0.695612,0.216866,0.186408,-0.159914,0.009999,-0.010000
8005.855419,-0.030878,-0.041939,0.166779,0.180977,-0.010590,-0.147548,-0.112109,0.012126,-0.138059,0.199791,-0.083368,0.040065,-0.088192,-0.028228,-0.016712,0.053981,0.244046,-0.663769,-0.642084,-0.203883,0.185055,0.042227,0.178646,-0.235550,0.598842,-0.692710,0.216320,0.186408,-0.159914,0.010000,-0.010000
8005.875483,-0.031325,-0.043141,0.167211,0.179540,-0.020361,-0.146751,-0.111618,0.012805,-0.138174,0.198509,-0.094383,0.043377,-0.086178,-0.012107,-0.014679,0.055301,0.244868,-0.663002,-0.641330,-0.205824,0.185055,0.042227,0.180033,-0.234438,0.600617,-0.692179,0.216082,0.186408,-0.159914,0.010000,-0.010000
8005.895438,-0.032174,-0.044199,0.167437,0.179882,-0.032277,-0.146770,-0.113356,0.013400,-0.139593,0.196975,-0.109938,0.044712,-0.093886,-0.003366,0.002276,0.056410,0.246211,-0.661306,-0.641086,-0.207919,0.185055,0.042227,0.188359,-0.236160,0.598148,-0.688116,0.215398,0.186408,-0.159914,0.010000,-0.010000
8005.915457,-0.032342,-0.045251,0.166930,0.180161,-0.048366,-0.145358,-0.114116,0.012061,-0.139612,0.193419,-0.124999,0.046205,-0.097300,0.008865,0.017111,0.052909,0.246497,-0.659266,-0.645657,-0.208627,0.185055,0.042227,0.192300,-0.236158,0.597798,-0.685853,0.214970,0.186408,-0.159914,0.010000,-0.010000
8005.936106,-0.034608,-0.046609,0.163641,0.178174,-0.063881,-0.144102,-0.114920,0.012756,-0.140774,0.190610,-0.139830,0.047766,-0.097675,0.012433,0.004773,0.056385,0.250244,-0.658979,-0.641976,-0.209297,0.185055,0.042227,0.193037,-0.234566,0.598419,-0.687731,0.213211,0.186408,-0.159914,0.010000,-0.010000
8005.955435,-0.035982,-0.047613,0.162850,0.176503,-0.075353,-0.142880,-0.115132,0.013288,-0.142427,0.188789,-0.155848,0.050102,-0.093295,0.015548,0.000059,0.059201,0.251779,-0.658940,-0.640476,-0.209631,0.185055,0.042227,0.188921,-0.234069,0.598630,-0.689802,0.211750,0.186408,-0.159914,0.010000,-0.010000
8005.975380,-0.034868,-0.052748,0.165787,0.174600,-0.089320,-0.142853,-0.120522,0.015349,-0.141001,0.182515,-0.172383,0.053478,-0.092188,0.043017,0.008240,0.062206,0.256829,-0.658669,-0.635379,-0.210058,0.185055,0.042227,0.190862,-0.236857,0.599603,-0.687155,0.211489,0.186408,-0.159914,0.010000,-0.010000
8005.995367,-0.033197,-0.053942,0.167088,0.174626,-0.100900,-0.145369,-0.122414,0.015687,-0.145692,0.178963,-0.187993,0.056275,-0.091932,0.034791,0.043712,0.061812,0.261186,-0.659860,-0.632808,-0.211198,0.185055,0.042227,0.191491,-0.232733,0.602956,-0.686113,0.207654,0.186408,-0.159914,0.010000,-0.010000
8006.015424,-0.031486,-0.053202,0.171042,0.174564,-0.110857,-0.144392,-0.126217,0.013664,-0.147287,0.177796,-0.201975,0.058939,-0.098187,0.002040,0.005274,0.059549,0.258829,-0.660977,-0.632827,-0.212654,0.185055,0.042227,0.187211,-0.231412,0.601455,-0.692742,0.207657,0.186408,-0.159914,0.010000,-0.010000
8006.035412,-0.032232,-0.050687,0.171736,0.172936,-0.125354,-0.144068,-0.130310,0.015932,-0.150452,0.176631,-0.216894,0.059867,-0.095962,0.009071,0.005122,0.059233,0.252714,-0.660476,-0.636324,-0.213545,0.185055,0.042227,0.184780,-0.230541,0.600427,-0.696076,0.207705,0.186408,-0.159914,0.010000,-0.010000
8006.055426,-0.033885,-0.049884,0.171875,0.171452,-0.125879,-0.144635,-0.130201,0.016755,-0.151706,0.176826,-0.212029,0.056878,-0.094669,0.025240,0.000379,0.060674,0.252216,-0.659604,-0.636898,-0.214528,0.185055,0.042227,0.185972,-0.232692,0.599754,-0.695301,0.207405,0.186408,-0.159914,0.010000,-0.010000
8006.075379,-0.036945,-0.049724,0.170061,0.170420,-0.115839,-0.144859,-0.126445,0.015439,-0.155629,0.179198,-0.194463,0.052716,-0.093676,0.044699,-0.009140,0.063599,0.253359,-0.658289,-0.636395,-0.214921,0.185055,0.042227,0.182624,-0.235130,0.598568,-0.696153,0.207927,0.186408,-0.159914,0.010000,-0.010000
8006.095430,-0.040691,-0.049227,0.170616,0.169146,-0.113612,-0.146112,-0.125547,0.014283,-0.157163,0.180883,-0.190589,0.052310,-0.091982,0.053526,-0.018998,0.069409,0.250833,-0.658488,-0.634908,-0.214950,0.185055,0.042227,0.179562,-0.238301,0.595438,-0.694625,0.209052,0.186408,-0.159914,0.010000,-0.010000
8006.115372,-0.045341,-0.048976,0.172371,0.168272,-0.113968,-0.146682,-0.124852,0.012125,-0.156730,0.182682,-0.189136,0.054064,-0.088139,0.045696,-0.027618,0.070632,0.248788,-0.657391,-0.636298,-0.216949,0.185055,0.042227,0.174761,-0.235891,0.596023,-0.696201,0.209070,0.186408,-0.159914,0.010000,-0.010000
8006.135364,-0.047509,-0.048588,0.173013,0.167510,-0.110925,-0.147903,-0.123567,0.011400,-0.156509,0.185069,-0.178199,0.054183,-0.091005,0.029094,-0.026203,0.071693,0.250675,-0.655233,-0.636918,-0.219077,0.185055,0.042227,0.178422,-0.235139,0.596953,-0.694303,0.207849,0.186408,-0.159914,0.010000,-0.010000
8006.155362,-0.049728,-0.049490,0.172863,0.166284,-0.109595,-0.150339,-0.123150,0.011073,-0.157711,0.188959,-0.172221,0.054357,-0.098795,0.011287,-0.018910,0.071789,0.251740,-0.652289,-0.636632,-0.220784,0.185055,0.042227,0.182064,-0.237139,0.595171,-0.693402,0.203414,0.186408,-0.159914,0.010000,-0.010000
8006.175433,-0.051037,-0.051328,0.173431,0.167001,-0.108350,-0.153324,-0.123836,0.010404,-0.157907,0.190466,-0.166921,0.055398,-0.096514,0.002326,0.006212,0.074085,0.250971,-0.649108,-0.636802,-0.222889,0.185055,0.042227,0.179687,-0.237448,0.593857,-0.694368,0.199565,0.186408,-0.159914,0.010000,-0.010000
8006.195442,-0.051790,-0.054250,0.176263,0.168635,-0.110725,-0.156511,-0.123856,0.009154,-0.156443,0.189950,-0.165626,0.058630,-0.093863,-0.011650,0.039316,0.077262,0.252063,-0.646770,-0.637005,-0.226335,0.185055,0.042227,0.176780,-0.234347,0.594791,-0.694836,0.197911,0.186408,-0.159914,0.010000,-0.010000
8006.215414,-0.052765,-0.057371,0.177642,0.169149,-0.114179,-0.159123,-0.124480,0.007938,-0.155572,0.190825,-0.164631,0.063266,-0.098091,-0.003467,0.020847,0.080037,0.254139,-0.644644,-0.636444,-0.229035,0.185055,0.042227,0.176854,-0.233087,0.594644,-0.695026,0.194952,0.186408,-0.159914,0.010000,-0.010000
8006.235405,-0.053276,-0.058344,0.180468,0.168492,-0.116944,-0.162180,-0.128381,0.009175,-0.150492,0.190864,-0.161751,0.066978,-0.101272,-0.002355,0.025907,0.084133,0.255238,-0.643568,-0.636026,-0.232719,0.185055,0.042227,0.179062,-0.234318,0.593727,-0.693772,0.190155,0.186408,-0.159914,0.010000,-0.010000
8006.255428,-0.056146,-0.060457,0.181706,0.167842,-0.119517,-0.166046,-0.130085,0.008782,-0.148708,0.192011,-0.157784,0.072189,-0.102606,0.000065,0.023363,0.086238,0.255512,-0.641234,-0.636344,-0.236435,0.185055,0.042227,0.179186,-0.234082,0.592734,-0.693908,0.185558,0.186408,-0.159914,0.010000,-0.010000
8006.275436,-0.062742,-0.062672,0.179973,0.166124,-0.125592,-0.169568,-0.128004,0.007320,-0.152555,0.195132,-0.156288,0.076611,-0.103200,0.006433,0.018837,0.087375,0.254738,-0.637257,-0.637382,-0.239565,0.185055,0.042227,0.173654,-0.233273,0.591701,-0.696634,0.181518,0.186408,-0.159914,0.010000,-0.010000
8006.295364,-0.068674,-0.065131,0.179022,0.164735,-0.129367,-0.172971,-0.126832,0.007061,-0.153400,0.198021,-0.149307,0.080969,-0.107726,0.004342,0.008124,0.091014,0.253589,-0.634311,-0.637218,-0.242964,0.185055,0.042227,0.175081,-0.234706,0.590742,-0.696335,0.175942,0.186408,-0.159914,0.010000,-0.010000
8006.315659,-0.072019,-0.067562,0.176741,0.164370,-0.132720,-0.176869,-0.125624,0.008399,-0.153043,0.200954,-0.141145,0.084144,-0.118329,-0.002606,0.000858,0.097877,0.255059,-0.633056,-0.633358,-0.245337,0.185055,0.042227,0.182228,-0.240828,0.587552,-0.692838,0.169047,0.186408,-0.159914,0.010000,-0.010000
8006.335425,-0.075272,-0.071785,0.174472,0.165052,-0.135721,-0.180428,-0.124054,0.008560,-0.147922,0.205206,-0.124656,0.090332,-0.126382,-0.032782,-0.009918,0.102121,0.256240,-0.632657,-0.629835,-0.248969,0.185055,0.042227,0.194884,-0.243814,0.588331,-0.691247,0.160818,0.186408,-0.159914,0.010000,-0.010000
8006.355424,-0.082454,-0.076545,0.169827,0.164472,-0.143445,-0.183158,-0.120615,0.008131,-0.146996,0.211100,-0.125386,0.095674,-0.123577,-0.028128,-0.030923,0.106262,0.257814,-0.632875,-0.624378,-0.252262,0.185055,0.042227,0.192921,-0.246031,0.587933,-0.694515,0.155300,0.186408,-0.159914,0.010000,-0.010000
8006.375391,-0.091430,-0.080602,0.162565,0.164359,-0.149455,-0.186293,-0.116395,0.006780,-0.148187,0.217036,-0.116642,0.100395,-0.124848,-0.023941,-0.043068,0.106396,0.259961,-0.634151,-0.619184,-0.255263,0.185055,0.042227,0.186651,-0.247150,0.587992,-0.699023,0.151207,0.186408,-0.159914,0.010000,-0.010000
8006.395357,-0.102609,-0.082723,0.154683,0.163537,-0.155259,-0.190425,-0.109799,0.001929,-0.149349,0.223871,-0.110547,0.103538,-0.127262,-0.036696,-0.054943,0.096606,0.264170,-0.636393,-0.615000,-0.258206,0.185055,0.042227,0.183028,-0.249050,0.591751,-0.701619,0.147907,0.186408,-0.159914,0.010000,-0.010000
8006.415439,-0.110466,-0.082931,0.143704,0.161100,-0.155157,-0.191220,-0.104702,0.002478,-0.149660,0.228097,-0.102963,0.101734,-0.118239,-0.022870,-0.073394,0.084281,0.252064,-0.638455,-0.615619,-0.258601,0.185055,0.042227,0.179949,-0.251693,0.595474,-0.701321,0.148046,0.186408,-0.159914,0.010000,-0.010000
8006.435436,-0.112482,-0.082284,0.136855,0.160400,-0.157428,-0.190891,-0.101202,0.008648,-0.151858,0.230756,-0.102871,0.096777,-0.108517,-0.016938,-0.043210,0.083855,0.240859,-0.640286,-0.611154,-0.260445,0.185055,0.042227,0.171610,-0.246892,0.594752,-0.701182,0.153509,0.186408,-0.159914,0.010000,-0.010000
8006.455385,-0.107758,-0.084500,0.136746,0.160219,-0.157034,-0.190912,-0.100902,0.015004,-0.149658,0.229991,-0.092926,0.085015,-0.115434,0.019623,0.031847,0.088258,0.245322,-0.642851,-0.605270,-0.259185,0.185055,0.042227,0.171351,-0.243648,0.590312,-0.697455,0.160278,0.186408,-0.159914,0.010000,-0.010000
8006.475462,-0.102316,-0.086031,0.140800,0.161561,-0.161880,-0.187243,-0.101538,0.015010,-0.145390,0.227320,-0.090963,0.072738,-0.103157,0.054413,0.076798,0.091038,0.251584,-0.647015,-0.599162,-0.256653,0.185055,0.042227,0.163052,-0.235835,0.587869,-0.697699,0.164271,0.186408,-0.159914,0.010000,-0.010000
8006.495437,-0.098993,-0.085606,0.139553,0.159590,-0.168564,-0.177026,-0.094377,0.013031,-0.144352,0.228317,-0.082128,0.060077,-0.101785,0.024352,0.037035,0.085092,0.252792,-0.648335,-0.596429,-0.258322,0.185055,0.042227,0.162721,-0.224001,0.589123,-0.697277,0.167468,0.186408,-0.159914,0.010000,-0.010000
